match_id,dict_size,dictionary_seed,repetition,agent,opponent,seat,won,draw,turn_count,mean_time_sec,median_time_sec,p95_time_sec,max_time_sec,timeout_count,invalid_move_count,move_count,nodes_searched,candidate_evaluations
D5000_seed1_monte_carlo_vs_beam_negamax_rep3,5000,1,3,beam_negamax,monte_carlo,second,True,False,19,0.06929466666666667,0.073867,0.109142,0.109142,0,0,9,8704.0,59558.0
D5000_seed1_monte_carlo_vs_beam_negamax_rep4,5000,1,4,monte_carlo,beam_negamax,first,False,False,67,0.21908217647058825,0.2021175,0.486025,0.500426,0,0,34,0,0
D5000_seed1_monte_carlo_vs_beam_negamax_rep4,5000,1,4,beam_negamax,monte_carlo,second,True,False,67,0.10342048484848486,0.104452,0.143436,0.152663,0,0,33,41477.0,271389.0
D5000_seed1_monte_carlo_vs_graph_control_rep0,5000,1,0,monte_carlo,graph_control,first,False,False,19,0.132823,0.05767850000000001,0.466238,0.466238,0,0,10,0,0
D5000_seed1_monte_carlo_vs_graph_control_rep0,5000,1,0,graph_control,monte_carlo,second,True,False,19,0.01017011111111111,0.010592,0.023938,0.023938,0,0,9,0.0,171.0
D5000_seed1_monte_carlo_vs_graph_control_rep1,5000,1,1,monte_carlo,graph_control,first,True,False,28,0.18223135714285713,0.14502199999999998,0.485969,0.485969,0,0,14,0,0
D5000_seed1_monte_carlo_vs_graph_control_rep1,5000,1,1,graph_control,monte_carlo,second,False,False,28,0.015673857142857142,0.018141,0.027309,0.027309,0,0,14,0.0,300.0
D5000_seed1_monte_carlo_vs_graph_control_rep2,5000,1,2,monte_carlo,graph_control,first,False,False,21,0.1861919090909091,0.08585,0.589997,0.589997,0,0,11,0,0
D5000_seed1_monte_carlo_vs_graph_control_rep2,5000,1,2,graph_control,monte_carlo,second,True,False,21,0.0160242,0.018918,0.02765,0.02765,0,0,10,0.0,226.0
D5000_seed1_monte_carlo_vs_graph_control_rep3,5000,1,3,monte_carlo,graph_control,first,False,False,17,0.15541555555555556,0.06347,0.555823,0.555823,0,0,9,0,0
D5000_seed1_monte_carlo_vs_graph_control_rep3,5000,1,3,graph_control,monte_carlo,second,True,False,17,0.010759375,0.0119925,0.020201,0.020201,0,0,8,0.0,130.0
D5000_seed1_monte_carlo_vs_graph_control_rep4,5000,1,4,monte_carlo,graph_control,first,False,False,19,0.20733259999999998,0.10029450000000001,0.608711,0.608711,0,0,10,0,0
D5000_seed1_monte_carlo_vs_graph_control_rep4,5000,1,4,graph_control,monte_carlo,second,True,False,19,0.014427111111111113,0.015206,0.028743,0.028743,0,0,9,0.0,177.0
D5000_seed1_minimax_vs_random_rep0,5000,1,0,minimax,random,first,True,False,16,0.052234125,0.0516885,0.06549,0.06549,0,0,8,3342.0,11062.0
D5000_seed1_minimax_vs_random_rep0,5000,1,0,random,minimax,second,False,False,16,1.725e-05,1.6e-05,2.8e-05,2.8e-05,0,0,8,0,0
D5000_seed1_minimax_vs_random_rep1,5000,1,1,minimax,random,first,True,False,18,0.04976733333333333,0.053639,0.067781,0.067781,0,0,9,3586.0,11902.0
D5000_seed1_minimax_vs_random_rep1,5000,1,1,random,minimax,second,False,False,18,1.7444444444444444e-05,1.5e-05,2.7e-05,2.7e-05,0,0,9,0,0
D5000_seed1_minimax_vs_random_rep2,5000,1,2,minimax,random,first,True,False,16,0.05829375,0.0566715,0.072169,0.072169,0,0,8,3380.0,11082.0
D5000_seed1_minimax_vs_random_rep2,5000,1,2,random,minimax,second,False,False,16,1.6375e-05,1.6e-05,2.9e-05,2.9e-05,0,0,8,0,0
D5000_seed1_minimax_vs_random_rep3,5000,1,3,minimax,random,first,True,False,16,0.04448175,0.050227999999999995,0.060121,0.060121,0,0,8,3126.0,10568.0
D5000_seed1_minimax_vs_random_rep3,5000,1,3,random,minimax,second,False,False,16,1.55e-05,1.4999999999999999e-05,2.6e-05,2.6e-05,0,0,8,0,0
D5000_seed1_minimax_vs_random_rep4,5000,1,4,minimax,random,first,True,False,18,0.053775111111111114,0.052352,0.068432,0.068432,0,0,9,3757.0,12172.0
D5000_seed1_minimax_vs_random_rep4,5000,1,4,random,minimax,second,False,False,18,1.6e-05,1.6e-05,2.5e-05,2.5e-05,0,0,9,0,0
D5000_seed1_minimax_vs_greedy_rep0,5000,1,0,minimax,greedy,first,True,False,18,0.05317022222222222,0.048542,0.069369,0.069369,0,0,9,3916.0,12560.0
D5000_seed1_minimax_vs_greedy_rep0,5000,1,0,greedy,minimax,second,False,False,18,4.2888888888888886e-05,2.9e-05,0.000112,0.000112,0,0,9,0,0
D5000_seed1_minimax_vs_monte_carlo_rep0,5000,1,0,minimax,monte_carlo,first,True,False,38,0.04945836842105263,0.049139,0.060707,0.060707,0,0,19,9256.0,26842.0
D5000_seed1_minimax_vs_monte_carlo_rep0,5000,1,0,monte_carlo,minimax,second,False,False,38,0.21318705263157894,0.126739,0.501884,0.501884,0,0,19,0,0
D5000_seed1_minimax_vs_monte_carlo_rep1,5000,1,1,minimax,monte_carlo,first,True,False,18,0.041118999999999996,0.043486,0.05576,0.05576,0,0,9,3666.0,12027.0
D5000_seed1_minimax_vs_monte_carlo_rep1,5000,1,1,monte_carlo,minimax,second,False,False,18,0.09410122222222222,0.08698,0.315613,0.315613,0,0,9,0,0
D5000_seed1_minimax_vs_monte_carlo_rep2,5000,1,2,minimax,monte_carlo,first,True,False,36,0.04703111111111111,0.050542500000000004,0.062422,0.062422,0,0,18,7826.0,23235.0
D5000_seed1_minimax_vs_monte_carlo_rep2,5000,1,2,monte_carlo,minimax,second,False,False,36,0.16550438888888888,0.222888,0.28181,0.28181,0,0,18,0,0
D5000_seed1_minimax_vs_monte_carlo_rep3,5000,1,3,minimax,monte_carlo,first,True,False,24,0.05320816666666667,0.055801500000000004,0.071583,0.071583,0,0,12,5190.0,16342.0
D5000_seed1_minimax_vs_monte_carlo_rep3,5000,1,3,monte_carlo,minimax,second,False,False,24,0.17317133333333334,0.1226015,0.486149,0.486149,0,0,12,0,0
D5000_seed1_minimax_vs_monte_carlo_rep4,5000,1,4,minimax,monte_carlo,first,True,False,110,0.04249490909090909,0.04354,0.056376,0.059625,0,0,55,24915.0,70354.0
D5000_seed1_minimax_vs_monte_carlo_rep4,5000,1,4,monte_carlo,minimax,second,False,False,110,0.08331114545454545,0.083104,0.149356,0.154974,0,0,55,0,0
D5000_seed1_minimax_vs_alpha_beta_rep0,5000,1,0,minimax,alpha_beta,first,False,False,107,0.046933888888888886,0.051446,0.06293,0.067752,0,0,54,24499.0,64413.0
D5000_seed1_minimax_vs_alpha_beta_rep0,5000,1,0,alpha_beta,minimax,second,True,False,107,0.14170050943396226,0.13068,0.348961,0.377344,0,0,53,70700.0,433396.0
D5000_seed1_minimax_vs_pvs_rep0,5000,1,0,minimax,pvs,first,False,False,107,0.04102235185185185,0.0374235,0.062861,0.067846,0,0,54,24499.0,64413.0
D5000_seed1_minimax_vs_pvs_rep0,5000,1,0,pvs,minimax,second,True,False,107,0.1402222830188679,0.119064,0.395303,0.565798,0,0,53,73649.0,496325.0
D5000_seed1_minimax_vs_beam_negamax_rep0,5000,1,0,minimax,beam_negamax,first,True,False,22,0.03401809090909091,0.035289,0.040505,0.040505,0,0,11,4990.0,15338.0
D5000_seed1_minimax_vs_beam_negamax_rep0,5000,1,0,beam_negamax,minimax,second,False,False,22,0.05253318181818181,0.049446,0.092166,0.092166,0,0,11,8209.0,57080.0
D5000_seed1_minimax_vs_graph_control_rep0,5000,1,0,minimax,graph_control,first,True,False,16,0.0325245,0.0330295,0.041387,0.041387,0,0,8,3383.0,11112.0
D5000_seed1_minimax_vs_graph_control_rep0,5000,1,0,graph_control,minimax,second,False,False,16,0.003023,0.0021105,0.011745,0.011745,0,0,8,0.0,48.0
D5000_seed1_alpha_beta_vs_random_rep0,5000,1,0,alpha_beta,random,first,True,False,46,0.08665930434782608,0.086461,0.13855,0.187842,0,0,23,16016.0,80959.0
D5000_seed1_alpha_beta_vs_random_rep0,5000,1,0,random,alpha_beta,second,False,False,46,1.708695652173913e-05,1.7e-05,2.4e-05,2.9e-05,0,0,23,0,0
D5000_seed1_alpha_beta_vs_random_rep1,5000,1,1,alpha_beta,random,first,True,False,30,0.09085306666666666,0.095498,0.186468,0.186468,0,0,15,10484.0,51675.0
D5000_seed1_alpha_beta_vs_random_rep1,5000,1,1,random,alpha_beta,second,False,False,30,1.8666666666666665e-05,1.6e-05,4e-05,4e-05,0,0,15,0,0
D5000_seed1_alpha_beta_vs_random_rep2,5000,1,2,alpha_beta,random,first,True,False,36,0.08032327777777777,0.07948250000000001,0.16405,0.16405,0,0,18,11781.0,59157.0
D5000_seed1_alpha_beta_vs_random_rep2,5000,1,2,random,alpha_beta,second,False,False,36,1.638888888888889e-05,1.55e-05,2.9e-05,2.9e-05,0,0,18,0,0
D5000_seed1_alpha_beta_vs_random_rep3,5000,1,3,alpha_beta,random,first,True,False,36,0.12776872222222224,0.124248,0.237436,0.237436,0,0,18,17899.0,91481.0
D5000_seed1_alpha_beta_vs_random_rep3,5000,1,3,random,alpha_beta,second,False,False,36,1.677777777777778e-05,1.6e-05,2.3e-05,2.3e-05,0,0,18,0,0
D5000_seed1_alpha_beta_vs_random_rep4,5000,1,4,alpha_beta,random,first,True,False,72,0.12879055555555555,0.111971,0.26608,0.292509,0,0,36,40868.0,239213.0
D5000_seed1_alpha_beta_vs_random_rep4,5000,1,4,random,alpha_beta,second,False,False,72,1.9666666666666666e-05,2.1e-05,3e-05,4.4e-05,0,0,36,0,0
D5000_seed1_alpha_beta_vs_greedy_rep0,5000,1,0,alpha_beta,greedy,first,True,False,16,0.080813625,0.106401,0.196467,0.196467,0,0,8,5377.0,30210.0
D5000_seed1_alpha_beta_vs_greedy_rep0,5000,1,0,greedy,alpha_beta,second,False,False,16,5.6375e-05,5.35e-05,0.000126,0.000126,0,0,8,0,0
D5000_seed1_alpha_beta_vs_monte_carlo_rep0,5000,1,0,alpha_beta,monte_carlo,first,True,False,52,0.11333996153846154,0.10158500000000001,0.259879,0.272658,0,0,26,29015.0,147415.0
D5000_seed1_alpha_beta_vs_monte_carlo_rep0,5000,1,0,monte_carlo,alpha_beta,second,False,False,52,0.217803,0.2347235,0.381737,0.435981,0,0,26,0,0
D5000_seed1_alpha_beta_vs_monte_carlo_rep1,5000,1,1,alpha_beta,monte_carlo,first,True,False,38,0.1240952105263158,0.118859,0.240071,0.240071,0,0,19,19798.0,111041.0
D5000_seed1_alpha_beta_vs_monte_carlo_rep1,5000,1,1,monte_carlo,alpha_beta,second,False,False,38,0.22827178947368423,0.20992,0.502303,0.502303,0,0,19,0,0
D5000_seed1_alpha_beta_vs_monte_carlo_rep2,5000,1,2,alpha_beta,monte_carlo,first,True,False,22,0.06502945454545454,0.068926,0.100707,0.100707,0,0,11,7558.0,38299.0
D5000_seed1_alpha_beta_vs_monte_carlo_rep2,5000,1,2,monte_carlo,alpha_beta,second,False,False,22,0.10368109090909092,0.080907,0.293444,0.293444,0,0,11,0,0
D5000_seed1_alpha_beta_vs_monte_carlo_rep3,5000,1,3,alpha_beta,monte_carlo,first,True,False,18,0.08220955555555556,0.093483,0.135818,0.135818,0,0,9,6039.0,32220.0
D5000_seed1_alpha_beta_vs_monte_carlo_rep3,5000,1,3,monte_carlo,alpha_beta,second,False,False,18,0.17085744444444445,0.087578,0.506457,0.506457,0,0,9,0,0
D5000_seed1_alpha_beta_vs_monte_carlo_rep4,5000,1,4,alpha_beta,monte_carlo,first,True,False,58,0.11057837931034484,0.11185,0.209564,0.246564,0,0,29,33124.0,179113.0
D5000_seed1_alpha_beta_vs_monte_carlo_rep4,5000,1,4,monte_carlo,alpha_beta,second,False,False,58,0.21484355172413794,0.192801,0.408601,0.418908,0,0,29,0,0
D5000_seed1_alpha_beta_vs_minimax_rep0,5000,1,0,alpha_beta,minimax,first,False,False,127,0.08320128125,0.066411,0.196424,0.26562,0,0,64,60935.0,399667.0
D5000_seed1_alpha_beta_vs_minimax_rep0,5000,1,0,minimax,alpha_beta,second,True,False,127,0.03728736507936508,0.034271,0.055778,0.05718,0,0,63,29735.0,81664.0
D5000_seed1_alpha_beta_vs_pvs_rep0,5000,1,0,alpha_beta,pvs,first,True,False,32,0.0848325625,0.060139,0.314636,0.314636,0,0,16,14951.0,82020.0
D5000_seed1_alpha_beta_vs_pvs_rep0,5000,1,0,pvs,alpha_beta,second,False,False,32,0.0899896875,0.04908,0.500963,0.500963,0,0,16,16099.0,96705.0
D5000_seed1_alpha_beta_vs_beam_negamax_rep0,5000,1,0,alpha_beta,beam_negamax,first,True,False,146,0.1462011780821918,0.136828,0.29617,0.369042,0,0,73,170912.0,792501.0
D5000_seed1_alpha_beta_vs_beam_negamax_rep0,5000,1,0,beam_negamax,alpha_beta,second,False,False,146,0.04105154794520548,0.040585,0.059793,0.111545,0,0,73,59741.0,426299.0
D5000_seed1_alpha_beta_vs_graph_control_rep0,5000,1,0,alpha_beta,graph_control,first,True,False,18,0.059066999999999995,0.060761,0.167816,0.167816,0,0,9,7684.0,44549.0
D5000_seed1_alpha_beta_vs_graph_control_rep0,5000,1,0,graph_control,alpha_beta,second,False,False,18,0.005882111111111111,0.00827,0.011896,0.011896,0,0,9,0.0,117.0
D5000_seed1_pvs_vs_random_rep0,5000,1,0,pvs,random,first,True,False,44,0.0740010909090909,0.083478,0.130169,0.174474,0,0,22,20549.0,125396.0
D5000_seed1_pvs_vs_random_rep0,5000,1,0,random,pvs,second,False,False,44,1.2136363636363636e-05,1.3e-05,1.8e-05,2.2e-05,0,0,22,0,0
D5000_seed1_pvs_vs_random_rep1,5000,1,1,pvs,random,first,True,False,44,0.0666664090909091,0.077344,0.101178,0.119312,0,0,22,19275.0,106837.0
D5000_seed1_pvs_vs_random_rep1,5000,1,1,random,pvs,second,False,False,44,1.1545454545454545e-05,1.2e-05,1.9e-05,1.9e-05,0,0,22,0,0
D5000_seed1_pvs_vs_random_rep2,5000,1,2,pvs,random,first,True,False,58,0.13302037931034483,0.106277,0.312332,0.34684,0,0,29,32015.0,190845.0
D5000_seed1_pvs_vs_random_rep2,5000,1,2,random,pvs,second,False,False,58,1.7379310344827586e-05,1.6e-05,2.7e-05,2.9e-05,0,0,29,0,0
D5000_seed1_pvs_vs_random_rep3,5000,1,3,pvs,random,first,True,False,30,0.08207439999999999,0.060642,0.258085,0.258085,0,0,15,10581.0,62332.0
D5000_seed1_pvs_vs_random_rep3,5000,1,3,random,pvs,second,False,False,30,1.48e-05,1.5e-05,2.4e-05,2.4e-05,0,0,15,0,0
D5000_seed1_pvs_vs_random_rep4,5000,1,4,pvs,random,first,True,False,68,0.12310114705882352,0.1199015,0.304644,0.4007,0,0,34,45522.0,261061.0
D5000_seed1_pvs_vs_random_rep4,5000,1,4,random,pvs,second,False,False,68,1.361764705882353e-05,1.4e-05,2.5e-05,2.6e-05,0,0,34,0,0
D5000_seed1_pvs_vs_greedy_rep0,5000,1,0,pvs,greedy,first,True,False,16,0.053521125,0.065678,0.104178,0.104178,0,0,8,6137.0,38411.0
D5000_seed1_pvs_vs_greedy_rep0,5000,1,0,greedy,pvs,second,False,False,16,3.4124999999999996e-05,3.2999999999999996e-05,7.3e-05,7.3e-05,0,0,8,0,0
D5000_seed1_pvs_vs_monte_carlo_rep0,5000,1,0,pvs,monte_carlo,first,True,False,46,0.09600234782608696,0.106091,0.162246,0.177839,0,0,23,24491.0,137277.0
D5000_seed1_pvs_vs_monte_carlo_rep0,5000,1,0,monte_carlo,pvs,second,False,False,46,0.17812230434782608,0.145935,0.38707,0.423285,0,0,23,0,0
D5000_seed1_pvs_vs_monte_carlo_rep1,5000,1,1,pvs,monte_carlo,first,True,False,22,0.12182145454545455,0.064073,0.36161,0.36161,0,0,11,12155.0,70666.0
D5000_seed1_pvs_vs_monte_carlo_rep1,5000,1,1,monte_carlo,pvs,second,False,False,22,0.14689972727272727,0.064824,0.366979,0.366979,0,0,11,0,0
D5000_seed1_pvs_vs_monte_carlo_rep2,5000,1,2,pvs,monte_carlo,first,True,False,32,0.09699437500000001,0.074244,0.254998,0.254998,0,0,16,15690.0,83597.0
D5000_seed1_pvs_vs_monte_carlo_rep2,5000,1,2,monte_carlo,pvs,second,False,False,32,0.2637784375,0.247533,0.571849,0.571849,0,0,16,0,0
D5000_seed1_pvs_vs_monte_carlo_rep3,5000,1,3,pvs,monte_carlo,first,True,False,44,0.1131038181818182,0.0724365,0.262393,0.271336,0,0,22,26121.0,154369.0
D5000_seed1_pvs_vs_monte_carlo_rep3,5000,1,3,monte_carlo,pvs,second,False,False,44,0.18731772727272727,0.149918,0.3868,0.3897,0,0,22,0,0
D5000_seed1_pvs_vs_monte_carlo_rep4,5000,1,4,pvs,monte_carlo,first,True,False,44,0.11549509090909091,0.0641515,0.317611,0.409351,0,0,22,30036.0,166041.0
D5000_seed1_pvs_vs_monte_carlo_rep4,5000,1,4,monte_carlo,pvs,second,False,False,44,0.10459554545454544,0.0769135,0.252403,0.298966,0,0,22,0,0
D5000_seed1_pvs_vs_minimax_rep0,5000,1,0,pvs,minimax,first,False,False,127,0.10611259375,0.067645,0.343562,0.530254,0,0,64,70342.0,493826.0
D5000_seed1_pvs_vs_minimax_rep0,5000,1,0,minimax,pvs,second,True,False,127,0.03722904761904762,0.033519,0.055607,0.059402,0,0,63,29735.0,81664.0
D5000_seed1_pvs_vs_alpha_beta_rep0,5000,1,0,pvs,alpha_beta,first,True,False,32,0.09546824999999999,0.074401,0.357378,0.357378,0,0,16,16715.0,100238.0
D5000_seed1_pvs_vs_alpha_beta_rep0,5000,1,0,alpha_beta,pvs,second,False,False,32,0.0778589375,0.042804999999999996,0.424345,0.424345,0,0,16,14421.0,80273.0
D5000_seed1_pvs_vs_beam_negamax_rep0,5000,1,0,pvs,beam_negamax,first,True,False,146,0.15707757534246575,0.155344,0.31787,0.439673,0,0,73,188217.0,976605.0
D5000_seed1_pvs_vs_beam_negamax_rep0,5000,1,0,beam_negamax,pvs,second,False,False,146,0.04128509589041096,0.040741,0.060338,0.108602,0,0,73,59741.0,426299.0
D5000_seed1_pvs_vs_graph_control_rep0,5000,1,0,pvs,graph_control,first,True,False,18,0.07767966666666666,0.086375,0.222665,0.222665,0,0,9,10054.0,63032.0
D5000_seed1_pvs_vs_graph_control_rep0,5000,1,0,graph_control,pvs,second,False,False,18,0.005914444444444444,0.008296,0.012055,0.012055,0,0,9,0.0,117.0
D5000_seed1_beam_negamax_vs_random_rep0,5000,1,0,beam_negamax,random,first,True,False,48,0.09885316666666666,0.098381,0.122054,0.138127,0,0,24,29896.0,190819.0
D5000_seed1_beam_negamax_vs_random_rep0,5000,1,0,random,beam_negamax,second,False,False,48,1.4e-05,1.4e-05,1.8e-05,2.2e-05,0,0,24,0,0
D5000_seed1_beam_negamax_vs_random_rep1,5000,1,1,beam_negamax,random,first,True,False,38,0.06871142105263157,0.067649,0.102755,0.102755,0,0,19,21269.0,134037.0
D5000_seed1_beam_negamax_vs_random_rep1,5000,1,1,random,beam_negamax,second,False,False,38,8.421052631578948e-06,9e-06,1.2e-05,1.2e-05,0,0,19,0,0
D5000_seed1_beam_negamax_vs_random_rep2,5000,1,2,beam_negamax,random,first,True,False,18,0.08477444444444444,0.071671,0.135529,0.135529,0,0,9,8709.0,59594.0
D5000_seed1_beam_negamax_vs_random_rep2,5000,1,2,random,beam_negamax,second,False,False,18,1.4444444444444442e-05,1.2e-05,2.1e-05,2.1e-05,0,0,9,0,0
D5000_seed1_beam_negamax_vs_random_rep3,5000,1,3,beam_negamax,random,first,True,False,18,0.09818122222222221,0.095132,0.151329,0.151329,0,0,9,8484.0,58913.0
D5000_seed1_beam_negamax_vs_random_rep3,5000,1,3,random,beam_negamax,second,False,False,18,1.577777777777778e-05,1.5e-05,2.4e-05,2.4e-05,0,0,9,0,0
D5000_seed1_beam_negamax_vs_random_rep4,5000,1,4,beam_negamax,random,first,True,False,46,0.10470739130434782,0.072811,0.180539,0.181462,0,0,23,23055.0,156547.0
D5000_seed1_beam_negamax_vs_random_rep4,5000,1,4,random,beam_negamax,second,False,False,46,2.1260869565217388e-05,2.2e-05,2.7e-05,4.3e-05,0,0,23,0,0
D5000_seed1_beam_negamax_vs_greedy_rep0,5000,1,0,beam_negamax,greedy,first,True,False,18,0.07857,0.090372,0.125012,0.125012,0,0,9,6793.0,48955.0
D5000_seed1_beam_negamax_vs_greedy_rep0,5000,1,0,greedy,beam_negamax,second,False,False,18,5.6e-05,3.5e-05,0.000114,0.000114,0,0,9,0,0
D5000_seed1_beam_negamax_vs_monte_carlo_rep0,5000,1,0,beam_negamax,monte_carlo,first,True,False,78,0.1003268205128205,0.099694,0.149931,0.153634,0,0,39,49559.0,323134.0
D5000_seed1_beam_negamax_vs_monte_carlo_rep0,5000,1,0,monte_carlo,beam_negamax,second,False,False,78,0.26214958974358976,0.278386,0.527987,0.541989,0,0,39,0,0
D5000_seed1_beam_negamax_vs_monte_carlo_rep1,5000,1,1,beam_negamax,monte_carlo,first,True,False,52,0.1170068076923077,0.1083765,0.195251,0.203887,0,0,26,29391.0,198194.0
D5000_seed1_beam_negamax_vs_monte_carlo_rep1,5000,1,1,monte_carlo,beam_negamax,second,False,False,52,0.19719403846153846,0.16280450000000002,0.487311,0.488083,0,0,26,0,0
D5000_seed1_beam_negamax_vs_monte_carlo_rep2,5000,1,2,beam_negamax,monte_carlo,first,True,False,138,0.1028799420289855,0.095971,0.155915,0.190276,0,0,69,87797.0,541191.0
D5000_seed1_beam_negamax_vs_monte_carlo_rep2,5000,1,2,monte_carlo,beam_negamax,second,False,False,138,0.20770910144927535,0.209205,0.444933,0.510304,0,0,69,0,0
D5000_seed1_beam_negamax_vs_monte_carlo_rep3,5000,1,3,beam_negamax,monte_carlo,first,True,False,54,0.10711592592592592,0.117793,0.150505,0.194146,0,0,27,29181.0,195625.0
D5000_seed1_beam_negamax_vs_monte_carlo_rep3,5000,1,3,monte_carlo,beam_negamax,second,False,False,54,0.1870202962962963,0.203723,0.432163,0.436616,0,0,27,0,0
D5000_seed1_beam_negamax_vs_monte_carlo_rep4,5000,1,4,beam_negamax,monte_carlo,first,True,False,34,0.10913694117647059,0.107622,0.172874,0.172874,0,0,17,18990.0,126542.0
D5000_seed1_beam_negamax_vs_monte_carlo_rep4,5000,1,4,monte_carlo,beam_negamax,second,False,False,34,0.148262,0.11271,0.415723,0.415723,0,0,17,0,0
D5000_seed1_beam_negamax_vs_minimax_rep0,5000,1,0,beam_negamax,minimax,first,True,False,156,0.09366546153846154,0.06832450000000001,0.170332,0.177324,0,0,78,82205.0,575727.0
D5000_seed1_beam_negamax_vs_minimax_rep0,5000,1,0,minimax,beam_negamax,second,False,False,156,0.04380289743589744,0.0361975,0.072353,0.084016,0,0,78,36319.0,96752.0
D5000_seed1_beam_negamax_vs_alpha_beta_rep0,5000,1,0,beam_negamax,alpha_beta,first,False,False,241,0.07648369421487602,0.064661,0.133661,0.186014,0,0,121,125461.0,898165.0
D5000_seed1_beam_negamax_vs_alpha_beta_rep0,5000,1,0,alpha_beta,beam_negamax,second,True,False,241,0.14804681666666666,0.126851,0.309307,0.448518,0,0,120,223830.0,1180944.0
D5000_seed1_beam_negamax_vs_pvs_rep0,5000,1,0,beam_negamax,pvs,first,False,False,241,0.07656443801652893,0.063127,0.148662,0.181458,0,0,121,125461.0,898165.0
D5000_seed1_beam_negamax_vs_pvs_rep0,5000,1,0,pvs,beam_negamax,second,True,False,241,0.18427630833333333,0.14283800000000002,0.493282,0.597445,0,0,120,284800.0,1649480.0
D5000_seed1_beam_negamax_vs_graph_control_rep0,5000,1,0,beam_negamax,graph_control,first,True,False,18,0.049936666666666664,0.058701,0.079184,0.079184,0,0,9,7047.0,50354.0
D5000_seed1_beam_negamax_vs_graph_control_rep0,5000,1,0,graph_control,beam_negamax,second,False,False,18,0.004946444444444444,0.003021,0.011901,0.011901,0,0,9,0.0,98.0
D5000_seed1_graph_control_vs_random_rep0,5000,1,0,graph_control,random,first,False,False,19,0.0634624,0.0099215,0.552807,0.552807,0,0,10,0.0,1866.0
D5000_seed1_graph_control_vs_random_rep0,5000,1,0,random,graph_control,second,True,False,19,6.222222222222222e-06,7e-06,1.1e-05,1.1e-05,0,0,9,0,0
D5000_seed1_graph_control_vs_random_rep1,5000,1,1,graph_control,random,first,True,False,18,0.08324677777777778,0.012986,0.65884,0.65884,0,0,9,0.0,1856.0
D5000_seed1_graph_control_vs_random_rep1,5000,1,1,random,graph_control,second,False,False,18,1.1888888888888888e-05,1.1e-05,2e-05,2e-05,0,0,9,0,0
D5000_seed1_graph_control_vs_random_rep2,5000,1,2,graph_control,random,first,True,False,18,0.08698944444444445,0.015081,0.668617,0.668617,0,0,9,0.0,1869.0
D5000_seed1_graph_control_vs_random_rep2,5000,1,2,random,graph_control,second,False,False,18,1.2555555555555555e-05,1.2e-05,2.1e-05,2.1e-05,0,0,9,0,0
D5000_seed1_graph_control_vs_random_rep3,5000,1,3,graph_control,random,first,True,False,18,0.10407844444444443,0.024878,0.782893,0.782893,0,0,9,0.0,1881.0
D5000_seed1_graph_control_vs_random_rep3,5000,1,3,random,graph_control,second,False,False,18,1.3555555555555555e-05,1.4e-05,1.7e-05,1.7e-05,0,0,9,0,0
D5000_seed1_graph_control_vs_random_rep4,5000,1,4,graph_control,random,first,True,False,20,0.10979030000000001,0.023861,0.924886,0.924886,0,0,10,0.0,1885.0
D5000_seed1_graph_control_vs_random_rep4,5000,1,4,random,graph_control,second,False,False,20,1.49e-05,1.4e-05,2.3e-05,2.3e-05,0,0,10,0,0
D5000_seed1_graph_control_vs_greedy_rep0,5000,1,0,graph_control,greedy,first,False,False,17,0.11856322222222222,0.005719,1.005462,1.005462,1,0,9,0.0,1724.0
D5000_seed1_graph_control_vs_greedy_rep0,5000,1,0,greedy,graph_control,second,True,False,17,6.375e-05,4.65e-05,0.000164,0.000164,0,0,8,0,0
D5000_seed1_graph_control_vs_monte_carlo_rep0,5000,1,0,graph_control,monte_carlo,first,True,False,26,0.09017807692307692,0.016049,0.992523,0.992523,0,0,13,0.0,1927.0
D5000_seed1_graph_control_vs_monte_carlo_rep0,5000,1,0,monte_carlo,graph_control,second,False,False,26,0.16947492307692308,0.140735,0.479565,0.479565,0,0,13,0,0
D5000_seed1_graph_control_vs_monte_carlo_rep1,5000,1,1,graph_control,monte_carlo,first,True,False,18,0.11422088888888887,0.014022,0.904615,0.904615,0,0,9,0.0,1844.0
D5000_seed1_graph_control_vs_monte_carlo_rep1,5000,1,1,monte_carlo,graph_control,second,False,False,18,0.11308577777777777,0.089745,0.358691,0.358691,0,0,9,0,0
D5000_seed1_graph_control_vs_monte_carlo_rep2,5000,1,2,graph_control,monte_carlo,first,False,False,19,0.10624449999999999,0.01302,0.934228,0.934228,0,0,10,0.0,1851.0
D5000_seed1_graph_control_vs_monte_carlo_rep2,5000,1,2,monte_carlo,graph_control,second,True,False,19,0.07041511111111111,0.06971,0.134903,0.134903,0,0,9,0,0
D5000_seed1_graph_control_vs_monte_carlo_rep3,5000,1,3,graph_control,monte_carlo,first,False,False,17,0.11512166666666666,0.014486,0.941128,0.941128,0,0,9,0.0,1804.0
D5000_seed1_graph_control_vs_monte_carlo_rep3,5000,1,3,monte_carlo,graph_control,second,True,False,17,0.10846312500000001,0.095766,0.359555,0.359555,0,0,8,0,0
D5000_seed1_graph_control_vs_monte_carlo_rep4,5000,1,4,graph_control,monte_carlo,first,False,False,17,0.10944877777777778,0.020711,0.85767,0.85767,0,0,9,0.0,1840.0
D5000_seed1_graph_control_vs_monte_carlo_rep4,5000,1,4,monte_carlo,graph_control,second,True,False,17,0.09197825,0.100425,0.191064,0.191064,0,0,8,0,0
