config_id,agent,position_id,seed,risk_level,repetition,selected_edge,score,elapsed_time_sec,timed_out,nodes_searched,completed_root_moves,effective_depth
pvs_d3_b16,pvs,seed0_caution_t60,0,caution,1,63→19,296.5,0.01913033309392631,False,185,9,3
pvs_d3_b16,pvs,seed0_caution_t60,0,caution,2,63→19,296.5,0.019131290959194303,False,185,9,3
pvs_d3_b16,pvs,seed0_caution_t60,0,caution,3,63→19,296.5,0.019160708994604647,False,185,9,3
pvs_d3_b16,pvs,seed0_caution_t60,0,caution,4,63→19,296.5,0.019142874982208014,False,185,9,3
pvs_d3_b16,pvs,seed0_danger_t70,0,danger,0,63→1,146.5,0.015555917052552104,False,118,5,3
pvs_d3_b16,pvs,seed0_danger_t70,0,danger,1,63→1,146.5,0.015473209088668227,False,118,5,3
pvs_d3_b16,pvs,seed0_danger_t70,0,danger,2,63→1,146.5,0.01546795794274658,False,118,5,3
pvs_d3_b16,pvs,seed0_danger_t70,0,danger,3,63→1,146.5,0.01547391596250236,False,118,5,3
pvs_d3_b16,pvs,seed0_danger_t70,0,danger,4,63→1,146.5,0.015469625010155141,False,118,5,3
pvs_d3_b16,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.0017288330709561706,False,21,3,3
pvs_d3_b16,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.0016959999920800328,False,21,3,3
pvs_d3_b16,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0016989998985081911,False,21,3,3
pvs_d3_b16,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0016954579623416066,False,21,3,3
pvs_d3_b16,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.0016988340066745877,False,21,3,3
pvs_d3_b16,pvs,seed1_early_t0,1,normal,0,20→20,916.5,0.051341500016860664,False,434,16,3
pvs_d3_b16,pvs,seed1_early_t0,1,normal,1,20→20,916.5,0.05076579097658396,False,434,16,3
pvs_d3_b16,pvs,seed1_early_t0,1,normal,2,20→20,916.5,0.050831542001105845,False,434,16,3
pvs_d3_b16,pvs,seed1_early_t0,1,normal,3,20→20,916.5,0.05083416705019772,False,434,16,3
pvs_d3_b16,pvs,seed1_early_t0,1,normal,4,20→20,916.5,0.051196750020608306,False,434,16,3
pvs_d3_b16,pvs,seed1_middle_t33,1,normal,0,1→63,734.0,0.05745787499472499,False,546,16,3
pvs_d3_b16,pvs,seed1_middle_t33,1,normal,1,1→63,734.0,0.05751958303153515,False,546,16,3
pvs_d3_b16,pvs,seed1_middle_t33,1,normal,2,1→63,734.0,0.05743108410388231,False,546,16,3
pvs_d3_b16,pvs,seed1_middle_t33,1,normal,3,1→63,734.0,0.05722770793363452,False,546,16,3
pvs_d3_b16,pvs,seed1_middle_t33,1,normal,4,1→63,734.0,0.05714545806404203,False,546,16,3
pvs_d3_b16,pvs,seed1_late_t57,1,normal,0,1→63,754.0,0.02613266697153449,False,217,16,3
pvs_d3_b16,pvs,seed1_late_t57,1,normal,1,1→63,754.0,0.026208291994407773,False,217,16,3
pvs_d3_b16,pvs,seed1_late_t57,1,normal,2,1→63,754.0,0.02605929202400148,False,217,16,3
pvs_d3_b16,pvs,seed1_late_t57,1,normal,3,1→63,754.0,0.026255249977111816,False,217,16,3
pvs_d3_b16,pvs,seed1_late_t57,1,normal,4,1→63,754.0,0.026033584028482437,False,217,16,3
pvs_d3_b16,pvs,seed1_caution_t48,1,caution,0,63→19,296.5,0.018610958941280842,False,185,9,3
pvs_d3_b16,pvs,seed1_caution_t48,1,caution,1,63→19,296.5,0.01852329191751778,False,185,9,3
pvs_d3_b16,pvs,seed1_caution_t48,1,caution,2,63→19,296.5,0.018555416027083993,False,185,9,3
pvs_d3_b16,pvs,seed1_caution_t48,1,caution,3,63→19,296.5,0.01851941703353077,False,185,9,3
pvs_d3_b16,pvs,seed1_caution_t48,1,caution,4,63→19,296.5,0.018524707993492484,False,185,9,3
pvs_d3_b16,pvs,seed1_danger_t58,1,danger,0,63→0,146.5,0.0233664580155164,False,118,5,3
pvs_d3_b16,pvs,seed1_danger_t58,1,danger,1,63→0,146.5,0.017527707968838513,False,118,5,3
pvs_d3_b16,pvs,seed1_danger_t58,1,danger,2,63→0,146.5,0.014933124999515712,False,118,5,3
pvs_d3_b16,pvs,seed1_danger_t58,1,danger,3,63→0,146.5,0.015101874945685267,False,118,5,3
pvs_d3_b16,pvs,seed1_danger_t58,1,danger,4,63→0,146.5,0.015019541955552995,False,118,5,3
pvs_d3_b16,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0017797499895095825,False,21,3,3
pvs_d3_b16,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0017306669615209103,False,21,3,3
pvs_d3_b16,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0017283339984714985,False,21,3,3
pvs_d3_b16,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0017519580433145165,False,21,3,3
pvs_d3_b16,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.001740249921567738,False,21,3,3
pvs_d4_b8,pvs,seed0_early_t0,0,normal,0,0→35,-906.5,0.04020799999125302,False,430,8,4
pvs_d4_b8,pvs,seed0_early_t0,0,normal,1,0→35,-906.5,0.039626042009331286,False,430,8,4
pvs_d4_b8,pvs,seed0_early_t0,0,normal,2,0→35,-906.5,0.03955345798749477,False,430,8,4
pvs_d4_b8,pvs,seed0_early_t0,0,normal,3,0→35,-906.5,0.039262083009816706,False,430,8,4
pvs_d4_b8,pvs,seed0_early_t0,0,normal,4,0→35,-906.5,0.04010237497277558,False,430,8,4
pvs_d4_b8,pvs,seed0_middle_t39,0,normal,0,55→63,-556.5,0.02385250001680106,False,263,8,4
pvs_d4_b8,pvs,seed0_middle_t39,0,normal,1,55→63,-556.5,0.0261952499859035,False,263,8,4
pvs_d4_b8,pvs,seed0_middle_t39,0,normal,2,55→63,-556.5,0.026726125041022897,False,263,8,4
pvs_d4_b8,pvs,seed0_middle_t39,0,normal,3,55→63,-556.5,0.026328250067308545,False,263,8,4
pvs_d4_b8,pvs,seed0_middle_t39,0,normal,4,55→63,-556.5,0.02566987497266382,False,263,8,4
pvs_d4_b8,pvs,seed0_late_t69,0,normal,0,1→63,-146.5,0.028249833034351468,False,185,8,4
pvs_d4_b8,pvs,seed0_late_t69,0,normal,1,1→63,-146.5,0.02637516602408141,False,185,8,4
pvs_d4_b8,pvs,seed0_late_t69,0,normal,2,1→63,-146.5,0.025819542002864182,False,185,8,4
pvs_d4_b8,pvs,seed0_late_t69,0,normal,3,1→63,-146.5,0.025839584064669907,False,185,8,4
pvs_d4_b8,pvs,seed0_late_t69,0,normal,4,1→63,-146.5,0.02590045891702175,False,185,8,4
pvs_d4_b8,pvs,seed0_caution_t60,0,caution,0,63→19,-2284.0,0.06543029204476625,False,682,8,4
pvs_d4_b8,pvs,seed0_caution_t60,0,caution,1,63→19,-2284.0,0.06554191594477743,False,682,8,4
pvs_d4_b8,pvs,seed0_caution_t60,0,caution,2,63→19,-2284.0,0.06574879202526063,False,682,8,4
pvs_d4_b8,pvs,seed0_caution_t60,0,caution,3,63→19,-2284.0,0.06691545795183629,False,682,8,4
pvs_d4_b8,pvs,seed0_caution_t60,0,caution,4,63→19,-2284.0,0.07126554206479341,False,682,8,4
pvs_d4_b8,pvs,seed0_danger_t70,0,danger,0,63→1,-3526.0,0.025422375067137182,False,232,5,4
pvs_d4_b8,pvs,seed0_danger_t70,0,danger,1,63→1,-3526.0,0.02544291701633483,False,232,5,4
pvs_d4_b8,pvs,seed0_danger_t70,0,danger,2,63→1,-3526.0,0.02531583292875439,False,232,5,4
pvs_d4_b8,pvs,seed0_danger_t70,0,danger,3,63→1,-3526.0,0.025508959079161286,False,232,5,4
pvs_d4_b8,pvs,seed0_danger_t70,0,danger,4,63→1,-3526.0,0.025238625006750226,False,232,5,4
pvs_d4_b8,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.0010418330784887075,False,20,3,4
pvs_d4_b8,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.001011541928164661,False,20,3,4
pvs_d4_b8,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.001024374971166253,False,20,3,4
pvs_d4_b8,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0009987499797716737,False,20,3,4
pvs_d4_b8,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.0010017079766839743,False,20,3,4
pvs_d4_b8,pvs,seed1_early_t0,1,normal,0,0→35,-886.5,0.042791833053343,False,441,8,4
pvs_d4_b8,pvs,seed1_early_t0,1,normal,1,0→35,-886.5,0.04386000009253621,False,441,8,4
pvs_d4_b8,pvs,seed1_early_t0,1,normal,2,0→35,-886.5,0.04225945903453976,False,441,8,4
pvs_d4_b8,pvs,seed1_early_t0,1,normal,3,0→35,-886.5,0.04222479206509888,False,441,8,4
pvs_d4_b8,pvs,seed1_early_t0,1,normal,4,0→35,-886.5,0.04220858309417963,False,441,8,4
pvs_d4_b8,pvs,seed1_middle_t33,1,normal,0,1→63,-496.5,0.022136625018902123,False,254,8,4
pvs_d4_b8,pvs,seed1_middle_t33,1,normal,1,1→63,-496.5,0.0220199580071494,False,254,8,4
pvs_d4_b8,pvs,seed1_middle_t33,1,normal,2,1→63,-496.5,0.02264133293647319,False,254,8,4
pvs_d4_b8,pvs,seed1_middle_t33,1,normal,3,1→63,-496.5,0.022088791010901332,False,254,8,4
pvs_d4_b8,pvs,seed1_middle_t33,1,normal,4,1→63,-496.5,0.021956249955110252,False,254,8,4
pvs_d4_b8,pvs,seed1_late_t57,1,normal,0,1→63,-146.5,0.025380541919730604,False,186,8,4
pvs_d4_b8,pvs,seed1_late_t57,1,normal,1,1→63,-146.5,0.025228416081517935,False,186,8,4
pvs_d4_b8,pvs,seed1_late_t57,1,normal,2,1→63,-146.5,0.025213457993231714,False,186,8,4
pvs_d4_b8,pvs,seed1_late_t57,1,normal,3,1→63,-146.5,0.02520816703327,False,186,8,4
pvs_d4_b8,pvs,seed1_late_t57,1,normal,4,1→63,-146.5,0.025071291951462626,False,186,8,4
pvs_d4_b8,pvs,seed1_caution_t48,1,caution,0,63→19,-316.5,0.05989925004541874,False,632,8,4
pvs_d4_b8,pvs,seed1_caution_t48,1,caution,1,63→19,-316.5,0.0595507079269737,False,632,8,4
pvs_d4_b8,pvs,seed1_caution_t48,1,caution,2,63→19,-316.5,0.058746500057168305,False,632,8,4
pvs_d4_b8,pvs,seed1_caution_t48,1,caution,3,63→19,-316.5,0.05877654196228832,False,632,8,4
pvs_d4_b8,pvs,seed1_caution_t48,1,caution,4,63→19,-316.5,0.05944116599857807,False,632,8,4
pvs_d4_b8,pvs,seed1_danger_t58,1,danger,0,63→0,-734.0,0.025929125025868416,False,249,5,4
pvs_d4_b8,pvs,seed1_danger_t58,1,danger,1,63→0,-734.0,0.02631674997974187,False,249,5,4
pvs_d4_b8,pvs,seed1_danger_t58,1,danger,2,63→0,-734.0,0.02602533297613263,False,249,5,4
pvs_d4_b8,pvs,seed1_danger_t58,1,danger,3,63→0,-734.0,0.026714624953456223,False,249,5,4
pvs_d4_b8,pvs,seed1_danger_t58,1,danger,4,63→0,-734.0,0.026787417009472847,False,249,5,4
pvs_d4_b8,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0009735409403219819,False,20,3,4
pvs_d4_b8,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0009536249563097954,False,20,3,4
pvs_d4_b8,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.000947625027038157,False,20,3,4
pvs_d4_b8,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.000935708056204021,False,20,3,4
pvs_d4_b8,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0009301250101998448,False,20,3,4
pvs_d4_b12,pvs,seed0_early_t0,0,normal,0,0→35,-906.5,0.08127833309117705,False,852,12,4
pvs_d4_b12,pvs,seed0_early_t0,0,normal,1,0→35,-906.5,0.07953166693914682,False,852,12,4
pvs_d4_b12,pvs,seed0_early_t0,0,normal,2,0→35,-906.5,0.08160849998239428,False,852,12,4
pvs_d4_b12,pvs,seed0_early_t0,0,normal,3,0→35,-906.5,0.08003762492444366,False,852,12,4
pvs_d4_b12,pvs,seed0_early_t0,0,normal,4,0→35,-906.5,0.07999120897147804,False,852,12,4
pvs_d4_b12,pvs,seed0_middle_t39,0,normal,0,55→63,-566.5,0.061332999961450696,False,679,12,4
pvs_d4_b12,pvs,seed0_middle_t39,0,normal,1,55→63,-566.5,0.060834666015580297,False,679,12,4
pvs_d4_b12,pvs,seed0_middle_t39,0,normal,2,55→63,-566.5,0.06294229195918888,False,679,12,4
pvs_d4_b12,pvs,seed0_middle_t39,0,normal,3,55→63,-566.5,0.06726258294656873,False,679,12,4
pvs_d4_b12,pvs,seed0_middle_t39,0,normal,4,55→63,-566.5,0.08493241597898304,False,679,12,4
pvs_d4_b12,pvs,seed0_late_t69,0,normal,0,1→63,-146.5,0.040715625043958426,False,284,12,4
pvs_d4_b12,pvs,seed0_late_t69,0,normal,1,1→63,-146.5,0.04051737510599196,False,284,12,4
pvs_d4_b12,pvs,seed0_late_t69,0,normal,2,1→63,-146.5,0.04092250007670373,False,284,12,4
pvs_d4_b12,pvs,seed0_late_t69,0,normal,3,1→63,-146.5,0.04108500003349036,False,284,12,4
pvs_d4_b12,pvs,seed0_late_t69,0,normal,4,1→63,-146.5,0.040933583048172295,False,284,12,4
pvs_d4_b12,pvs,seed0_caution_t60,0,caution,0,63→19,-2284.0,0.06644954101648182,False,653,9,4
pvs_d4_b12,pvs,seed0_caution_t60,0,caution,1,63→19,-2284.0,0.0657207079930231,False,653,9,4
pvs_d4_b12,pvs,seed0_caution_t60,0,caution,2,63→19,-2284.0,0.06534820795059204,False,653,9,4
pvs_d4_b12,pvs,seed0_caution_t60,0,caution,3,63→19,-2284.0,0.0652563750045374,False,653,9,4
pvs_d4_b12,pvs,seed0_caution_t60,0,caution,4,63→19,-2284.0,0.06604329205583781,False,653,9,4
pvs_d4_b12,pvs,seed0_danger_t70,0,danger,0,63→1,-3526.0,0.03662766597699374,False,328,5,4
pvs_d4_b12,pvs,seed0_danger_t70,0,danger,1,63→1,-3526.0,0.03646316600497812,False,328,5,4
pvs_d4_b12,pvs,seed0_danger_t70,0,danger,2,63→1,-3526.0,0.03645129199139774,False,328,5,4
pvs_d4_b12,pvs,seed0_danger_t70,0,danger,3,63→1,-3526.0,0.03632133302744478,False,328,5,4
pvs_d4_b12,pvs,seed0_danger_t70,0,danger,4,63→1,-3526.0,0.036323416978120804,False,328,5,4
pvs_d4_b12,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.0016112909652292728,False,28,3,4
pvs_d4_b12,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.0015754579799249768,False,28,3,4
pvs_d4_b12,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0015790839679539204,False,28,3,4
pvs_d4_b12,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.001587292063049972,False,28,3,4
pvs_d4_b12,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.0015689580468460917,False,28,3,4
pvs_d4_b12,pvs,seed1_early_t0,1,normal,0,0→35,-886.5,0.08254087495151907,False,885,12,4
pvs_d4_b12,pvs,seed1_early_t0,1,normal,1,0→35,-886.5,0.08263445808552206,False,885,12,4
pvs_d4_b12,pvs,seed1_early_t0,1,normal,2,0→35,-886.5,0.08251400000881404,False,885,12,4
pvs_d4_b12,pvs,seed1_early_t0,1,normal,3,0→35,-886.5,0.0819765420164913,False,885,12,4
pvs_d4_b12,pvs,seed1_early_t0,1,normal,4,0→35,-886.5,0.08204070804640651,False,885,12,4
pvs_d4_b12,pvs,seed1_middle_t33,1,normal,0,1→63,-506.5,0.05054333305452019,False,538,12,4
pvs_d4_b12,pvs,seed1_middle_t33,1,normal,1,1→63,-506.5,0.050057874992489815,False,538,12,4
pvs_d4_b12,pvs,seed1_middle_t33,1,normal,2,1→63,-506.5,0.04995591705664992,False,538,12,4
pvs_d4_b12,pvs,seed1_middle_t33,1,normal,3,1→63,-506.5,0.0504251669626683,False,538,12,4
pvs_d4_b12,pvs,seed1_middle_t33,1,normal,4,1→63,-506.5,0.051039124955423176,False,538,12,4
pvs_d4_b12,pvs,seed1_late_t57,1,normal,0,1→63,-146.5,0.04024033306632191,False,286,12,4
pvs_d4_b12,pvs,seed1_late_t57,1,normal,1,1→63,-146.5,0.04006220807787031,False,286,12,4
pvs_d4_b12,pvs,seed1_late_t57,1,normal,2,1→63,-146.5,0.04016116599086672,False,286,12,4
pvs_d4_b12,pvs,seed1_late_t57,1,normal,3,1→63,-146.5,0.04014924995135516,False,286,12,4
pvs_d4_b12,pvs,seed1_late_t57,1,normal,4,1→63,-146.5,0.04045683308504522,False,286,12,4
pvs_d4_b12,pvs,seed1_caution_t48,1,caution,0,63→19,-754.0,0.08268024993594736,False,851,9,4
pvs_d4_b12,pvs,seed1_caution_t48,1,caution,1,63→19,-754.0,0.08245004201307893,False,851,9,4
pvs_d4_b12,pvs,seed1_caution_t48,1,caution,2,63→19,-754.0,0.08218087500426918,False,851,9,4
pvs_d4_b12,pvs,seed1_caution_t48,1,caution,3,63→19,-754.0,0.08228575007524341,False,851,9,4
pvs_d4_b12,pvs,seed1_caution_t48,1,caution,4,63→19,-754.0,0.0833606249652803,False,851,9,4
pvs_d4_b12,pvs,seed1_danger_t58,1,danger,0,63→0,-754.0,0.04004125006031245,False,370,5,4
pvs_d4_b12,pvs,seed1_danger_t58,1,danger,1,63→0,-754.0,0.040109916939400136,False,370,5,4
pvs_d4_b12,pvs,seed1_danger_t58,1,danger,2,63→0,-754.0,0.040304208057932556,False,370,5,4
pvs_d4_b12,pvs,seed1_danger_t58,1,danger,3,63→0,-754.0,0.04005141695961356,False,370,5,4
pvs_d4_b12,pvs,seed1_danger_t58,1,danger,4,63→0,-754.0,0.03996349999215454,False,370,5,4
pvs_d4_b12,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.001446500071324408,False,28,3,4
pvs_d4_b12,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0014234579866752028,False,28,3,4
pvs_d4_b12,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.001435459009371698,False,28,3,4
pvs_d4_b12,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0014374169986695051,False,28,3,4
pvs_d4_b12,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0014265829231590033,False,28,3,4
pvs_d4_b16,pvs,seed0_early_t0,0,normal,0,0→35,-916.5,0.1410617500077933,False,1437,16,4
pvs_d4_b16,pvs,seed0_early_t0,0,normal,1,0→35,-916.5,0.1393047079909593,False,1437,16,4
pvs_d4_b16,pvs,seed0_early_t0,0,normal,2,0→35,-916.5,0.13911845802795142,False,1437,16,4
pvs_d4_b16,pvs,seed0_early_t0,0,normal,3,0→35,-916.5,0.13946104201022536,False,1437,16,4
pvs_d4_b16,pvs,seed0_early_t0,0,normal,4,0→35,-916.5,0.1390757909975946,False,1437,16,4
pvs_d4_b16,pvs,seed0_middle_t39,0,normal,0,55→63,-566.5,0.08917779196053743,False,995,16,4
pvs_d4_b16,pvs,seed0_middle_t39,0,normal,1,55→63,-566.5,0.08926224999595433,False,995,16,4
pvs_d4_b16,pvs,seed0_middle_t39,0,normal,2,55→63,-566.5,0.08887145796325058,False,995,16,4
pvs_d4_b16,pvs,seed0_middle_t39,0,normal,3,55→63,-566.5,0.08867591596208513,False,995,16,4
pvs_d4_b16,pvs,seed0_middle_t39,0,normal,4,55→63,-566.5,0.08884250000119209,False,995,16,4
pvs_d4_b16,pvs,seed0_late_t69,0,normal,0,1→63,-146.5,0.06235466699581593,False,418,16,4
pvs_d4_b16,pvs,seed0_late_t69,0,normal,1,1→63,-146.5,0.06205087504349649,False,418,16,4
pvs_d4_b16,pvs,seed0_late_t69,0,normal,2,1→63,-146.5,0.06185316701885313,False,418,16,4
pvs_d4_b16,pvs,seed0_late_t69,0,normal,3,1→63,-146.5,0.06191045802552253,False,418,16,4
pvs_d4_b16,pvs,seed0_late_t69,0,normal,4,1→63,-146.5,0.062078375020064414,False,418,16,4
pvs_d4_b16,pvs,seed0_caution_t60,0,caution,0,63→19,-2284.0,0.0827212919248268,False,799,9,4
pvs_d4_b16,pvs,seed0_caution_t60,0,caution,1,63→19,-2284.0,0.08226158295292407,False,799,9,4
pvs_d4_b16,pvs,seed0_caution_t60,0,caution,2,63→19,-2284.0,0.08212841709610075,False,799,9,4
pvs_d4_b16,pvs,seed0_caution_t60,0,caution,3,63→19,-2284.0,0.08318970806431025,False,799,9,4
pvs_d4_b16,pvs,seed0_caution_t60,0,caution,4,63→19,-2284.0,0.08369162492454052,False,799,9,4
pvs_d4_b16,pvs,seed0_danger_t70,0,danger,0,63→1,-3526.0,0.05096554197371006,False,450,5,4
pvs_d4_b16,pvs,seed0_danger_t70,0,danger,1,63→1,-3526.0,0.0508312500314787,False,450,5,4
pvs_d4_b16,pvs,seed0_danger_t70,0,danger,2,63→1,-3526.0,0.0505970410304144,False,450,5,4
pvs_d4_b16,pvs,seed0_danger_t70,0,danger,3,63→1,-3526.0,0.0505031660431996,False,450,5,4
pvs_d4_b16,pvs,seed0_danger_t70,0,danger,4,63→1,-3526.0,0.05078183300793171,False,450,5,4
pvs_d4_b16,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.002055875025689602,False,36,3,4
pvs_d4_b16,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.002022041007876396,False,36,3,4
pvs_d4_b16,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0020273340633139014,False,36,3,4
pvs_d4_b16,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0020202079322189093,False,36,3,4
pvs_d4_b16,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.002040750114247203,False,36,3,4
pvs_d4_b16,pvs,seed1_early_t0,1,normal,0,0→35,-896.5,0.14793366694357246,False,1521,16,4
pvs_d4_b16,pvs,seed1_early_t0,1,normal,1,0→35,-896.5,0.1475204579764977,False,1521,16,4
pvs_d4_b16,pvs,seed1_early_t0,1,normal,2,0→35,-896.5,0.14715208392590284,False,1521,16,4
pvs_d4_b16,pvs,seed1_early_t0,1,normal,3,0→35,-896.5,0.1479182920884341,False,1521,16,4
pvs_d4_b16,pvs,seed1_early_t0,1,normal,4,0→35,-896.5,0.1482682500500232,False,1521,16,4
pvs_d4_b16,pvs,seed1_middle_t33,1,normal,0,1→63,-506.5,0.0809435419505462,False,830,16,4
pvs_d4_b16,pvs,seed1_middle_t33,1,normal,1,1→63,-506.5,0.08061970898415893,False,830,16,4
pvs_d4_b16,pvs,seed1_middle_t33,1,normal,2,1→63,-506.5,0.08032516704406589,False,830,16,4
pvs_d4_b16,pvs,seed1_middle_t33,1,normal,3,1→63,-506.5,0.0807314160047099,False,830,16,4
pvs_d4_b16,pvs,seed1_middle_t33,1,normal,4,1→63,-506.5,0.08051599992904812,False,830,16,4
pvs_d4_b16,pvs,seed1_late_t57,1,normal,0,1→63,-146.5,0.05956395796965808,False,407,16,4
pvs_d4_b16,pvs,seed1_late_t57,1,normal,1,1→63,-146.5,0.05949179199524224,False,407,16,4
pvs_d4_b16,pvs,seed1_late_t57,1,normal,2,1→63,-146.5,0.05941891600377858,False,407,16,4
pvs_d4_b16,pvs,seed1_late_t57,1,normal,3,1→63,-146.5,0.05952995899133384,False,407,16,4
pvs_d4_b16,pvs,seed1_late_t57,1,normal,4,1→63,-146.5,0.059230833081528544,False,407,16,4
pvs_d4_b16,pvs,seed1_caution_t48,1,caution,0,63→19,-754.0,0.10123029199894518,False,997,9,4
pvs_d4_b16,pvs,seed1_caution_t48,1,caution,1,63→19,-754.0,0.1014080410823226,False,997,9,4
pvs_d4_b16,pvs,seed1_caution_t48,1,caution,2,63→19,-754.0,0.10143237502779812,False,997,9,4
pvs_d4_b16,pvs,seed1_caution_t48,1,caution,3,63→19,-754.0,0.1014761250698939,False,997,9,4
pvs_d4_b16,pvs,seed1_caution_t48,1,caution,4,63→19,-754.0,0.10239279095549136,False,997,9,4
pvs_d4_b16,pvs,seed1_danger_t58,1,danger,0,63→0,-754.0,0.05479104199912399,False,497,5,4
pvs_d4_b16,pvs,seed1_danger_t58,1,danger,1,63→0,-754.0,0.054890291998162866,False,497,5,4
pvs_d4_b16,pvs,seed1_danger_t58,1,danger,2,63→0,-754.0,0.05477187491487712,False,497,5,4
pvs_d4_b16,pvs,seed1_danger_t58,1,danger,3,63→0,-754.0,0.05476387497037649,False,497,5,4
pvs_d4_b16,pvs,seed1_danger_t58,1,danger,4,63→0,-754.0,0.05462504201568663,False,497,5,4
pvs_d4_b16,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0019312079530209303,False,36,3,4
pvs_d4_b16,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0019203749252483249,False,36,3,4
pvs_d4_b16,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0019060419872403145,False,36,3,4
pvs_d4_b16,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0019171660533174872,False,36,3,4
pvs_d4_b16,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0019099169876426458,False,36,3,4
pvs_d5_b8,pvs,seed0_early_t0,0,normal,0,0→35,886.5,0.09492533304728568,False,1069,8,5
pvs_d5_b8,pvs,seed0_early_t0,0,normal,1,0→35,886.5,0.09486354107502848,False,1069,8,5
pvs_d5_b8,pvs,seed0_early_t0,0,normal,2,0→35,886.5,0.09553779102861881,False,1069,8,5
pvs_d5_b8,pvs,seed0_early_t0,0,normal,3,0→35,886.5,0.09514995804056525,False,1069,8,5
pvs_d5_b8,pvs,seed0_early_t0,0,normal,4,0→35,886.5,0.09518416703213006,False,1069,8,5
pvs_d5_b8,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.15431112505029887,False,1584,8,5
pvs_d5_b8,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.15448116709012538,False,1584,8,5
pvs_d5_b8,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.15453704202082008,False,1584,8,5
pvs_d5_b8,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.1542465410893783,False,1584,8,5
pvs_d5_b8,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.15393345803022385,False,1584,8,5
pvs_d5_b8,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.05861008306965232,False,487,8,5
pvs_d5_b8,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.058524459018372,False,487,8,5
pvs_d5_b8,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.058191750082187355,False,487,8,5
pvs_d5_b8,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.0580518749775365,False,487,8,5
pvs_d5_b8,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.057954666088335216,False,487,8,5
pvs_d5_b8,pvs,seed0_caution_t60,0,caution,0,63→19,266.5,0.11187237501144409,False,1069,8,5
pvs_d5_b8,pvs,seed0_caution_t60,0,caution,1,63→19,266.5,0.11122708301991224,False,1069,8,5
pvs_d5_b8,pvs,seed0_caution_t60,0,caution,2,63→19,266.5,0.1109970830148086,False,1069,8,5
pvs_d5_b8,pvs,seed0_caution_t60,0,caution,3,63→19,266.5,0.1104872910073027,False,1069,8,5
pvs_d5_b8,pvs,seed0_caution_t60,0,caution,4,63→19,266.5,0.11183875007554889,False,1069,8,5
pvs_d5_b8,pvs,seed0_danger_t70,0,danger,0,63→1,116.5,0.03747629199642688,False,366,5,5
