match_id,turn,risk_level,beam_won,same_edge,reference_rank,reference_risk_level,reference_attack_score,reference_survival_score,reference_survival_weight,reference_total_score,reference_opponent_legal_word_count,reference_opponent_safe_word_count,reference_opponent_active_edge_type_count,reference_opponent_safe_edge_type_count,reference_opponent_destination_count,reference_opponent_safe_destination_count,reference_own_safe_word_count,reference_own_safe_edge_type_count,reference_own_safe_destination_count,beam_risk_level,beam_attack_score,beam_survival_score,beam_survival_weight,beam_total_score,beam_opponent_legal_word_count,beam_opponent_safe_word_count,beam_opponent_active_edge_type_count,beam_opponent_safe_edge_type_count,beam_opponent_destination_count,beam_opponent_safe_destination_count,beam_own_safe_word_count,beam_own_safe_edge_type_count,beam_own_safe_destination_count
D20000_seed0_beam_negamax_vs_alpha_beta,55,normal,False,True,2,normal,-2264.0,0.0,0.0,-2264.0,103,91,34,33,34,33,137,37,37,normal,-2264.0,0.0,0.0,-2264.0,103,91,34,33,34,33,137,37,37
D20000_seed0_beam_negamax_vs_alpha_beta,57,normal,False,False,1,normal,-936.5,0.0,0.0,-936.5,41,34,20,19,20,19,115,31,31,normal,-3213.0,0.0,0.0,-3213.0,150,136,37,36,37,36,115,31,31
D20000_seed0_beam_negamax_vs_alpha_beta,59,normal,False,False,7,normal,-2846.5,0.0,0.0,-2846.5,141,114,32,31,32,31,129,40,40,normal,-2244.0,0.0,0.0,-2244.0,102,90,34,33,34,33,129,40,40
D20000_seed0_beam_negamax_vs_alpha_beta,61,normal,False,False,1,normal,-936.5,0.0,0.0,-936.5,41,34,20,19,20,19,114,31,31,normal,-3193.0,0.0,0.0,-3193.0,149,135,37,36,37,36,114,31,31
D20000_seed0_beam_negamax_vs_alpha_beta,63,normal,False,True,1,normal,-1690.0,0.0,0.0,-1690.0,86,66,19,18,19,18,134,36,36,normal,-1690.0,0.0,0.0,-1690.0,86,66,19,18,19,18,134,36,36
D20000_seed0_beam_negamax_vs_alpha_beta,65,normal,False,True,2,normal,-3306.5,0.0,0.0,-3306.5,161,134,38,37,38,37,113,30,30,normal,-3306.5,0.0,0.0,-3306.5,161,134,38,37,38,37,113,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,67,normal,False,True,2,normal,-3286.5,0.0,0.0,-3286.5,160,133,38,37,38,37,112,30,30,normal,-3286.5,0.0,0.0,-3286.5,160,133,38,37,38,37,112,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,69,normal,False,False,2,normal,-3401.0,0.0,0.0,-3401.0,157,139,46,45,46,45,111,29,29,normal,-5079.5,0.0,0.0,-5079.5,251,210,50,49,50,49,111,29,29
D20000_seed0_beam_negamax_vs_alpha_beta,71,normal,False,True,1,normal,-4330.5,0.0,0.0,-4330.5,203,184,48,47,48,47,11,7,7,normal,-4330.5,0.0,0.0,-4330.5,203,184,48,47,48,47,11,7,7
D20000_seed0_beam_negamax_vs_alpha_beta,73,normal,False,False,3,normal,-3123.0,0.0,0.0,-3123.0,146,132,36,35,36,35,133,35,35,normal,-2822.5,0.0,0.0,-2822.5,132,117,35,34,35,34,133,35,35
D20000_seed0_beam_negamax_vs_alpha_beta,75,caution,False,True,1,caution,-5939.0,574.9773584905661,0.35,-5737.757924528302,282,260,54,53,54,53,10,6,6,caution,-5939.0,574.9773584905661,0.35,-5737.757924528302,282,260,54,53,54,53,10,6,6
D20000_seed0_beam_negamax_vs_alpha_beta,77,normal,False,True,2,normal,-3837.0,0.0,0.0,-3837.0,186,160,40,39,40,39,21,16,16,normal,-3837.0,0.0,0.0,-3837.0,186,160,40,39,40,39,21,16,16
D20000_seed0_beam_negamax_vs_alpha_beta,79,normal,False,False,2,normal,-3093.0,0.0,0.0,-3093.0,145,131,35,34,35,34,132,34,34,normal,-3817.0,0.0,0.0,-3817.0,185,159,40,39,40,39,132,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,81,normal,False,False,1,normal,-3073.0,0.0,0.0,-3073.0,144,130,35,34,35,34,131,34,34,normal,-3797.0,0.0,0.0,-3797.0,184,158,40,39,40,39,131,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,83,normal,False,True,2,normal,-3401.0,0.0,0.0,-3401.0,157,139,46,45,46,45,110,28,28,normal,-3401.0,0.0,0.0,-3401.0,157,139,46,45,46,45,110,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,85,caution,False,True,1,caution,-5909.0,673.0615384615385,0.35,-5673.428461538461,281,259,53,52,53,52,9,6,6,caution,-5909.0,673.0615384615385,0.35,-5673.428461538461,281,259,53,52,53,52,9,6,6
D20000_seed0_beam_negamax_vs_alpha_beta,87,normal,False,False,1,normal,-3053.0,0.0,0.0,-3053.0,143,129,35,34,35,34,130,34,34,normal,-3767.0,0.0,0.0,-3767.0,183,157,39,38,39,38,130,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,89,normal,False,True,1,normal,-3023.0,0.0,0.0,-3023.0,142,128,34,33,34,33,129,33,33,normal,-3023.0,0.0,0.0,-3023.0,142,128,34,33,34,33,129,33,33
D20000_seed0_beam_negamax_vs_alpha_beta,91,normal,False,True,1,normal,-2983.0,0.0,0.0,-2983.0,140,126,34,33,34,33,127,33,33,normal,-2983.0,0.0,0.0,-2983.0,140,126,34,33,34,33,127,33,33
D20000_seed0_beam_negamax_vs_alpha_beta,93,normal,False,False,14,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,125,32,32,normal,-3083.0,0.0,0.0,-3083.0,142,128,40,39,40,39,125,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,95,normal,False,False,8,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,109,28,28,normal,-4310.5,0.0,0.0,-4310.5,202,183,48,47,48,47,109,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,97,normal,False,False,14,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,124,32,32,normal,-3053.0,0.0,0.0,-3053.0,141,127,39,38,39,38,124,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,99,normal,False,False,13,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,123,31,31,normal,-3136.5,0.0,0.0,-3136.5,153,126,37,36,37,36,123,31,31
D20000_seed0_beam_negamax_vs_alpha_beta,101,normal,False,False,13,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,122,31,31,normal,-3116.5,0.0,0.0,-3116.5,152,125,37,36,37,36,122,31,31
D20000_seed0_beam_negamax_vs_alpha_beta,103,normal,False,False,12,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,121,30,30,normal,-3208.5,0.0,0.0,-3208.5,157,134,32,31,32,31,121,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,105,normal,False,False,8,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,108,28,28,normal,-4290.5,0.0,0.0,-4290.5,201,182,48,47,48,47,108,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,107,normal,False,True,1,normal,-3188.5,0.0,0.0,-3188.5,156,133,32,31,32,31,120,30,30,normal,-3188.5,0.0,0.0,-3188.5,156,133,32,31,32,31,120,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,109,normal,False,True,4,normal,-4260.5,0.0,0.0,-4260.5,200,181,47,46,47,46,107,28,28,normal,-4260.5,0.0,0.0,-4260.5,200,181,47,46,47,46,107,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,111,normal,False,True,4,normal,-2656.5,0.0,0.0,-2656.5,133,106,29,28,29,28,89,33,33,normal,-2656.5,0.0,0.0,-2656.5,133,106,29,28,29,28,89,33,33
D20000_seed0_beam_negamax_vs_alpha_beta,113,normal,False,True,2,normal,-2194.0,0.0,0.0,-2194.0,100,88,33,32,33,32,180,46,46,normal,-2194.0,0.0,0.0,-2194.0,100,88,33,32,33,32,180,46,46
D20000_seed0_beam_negamax_vs_alpha_beta,115,normal,False,False,2,normal,-1670.0,0.0,0.0,-1670.0,85,65,19,18,19,18,124,36,36,normal,-2174.0,0.0,0.0,-2174.0,99,87,33,32,33,32,124,36,36
D20000_seed0_beam_negamax_vs_alpha_beta,117,normal,False,False,2,normal,-1670.0,0.0,0.0,-1670.0,85,65,19,18,19,18,123,36,36,normal,-2144.0,0.0,0.0,-2144.0,98,86,32,31,32,31,123,36,36
D20000_seed0_beam_negamax_vs_alpha_beta,119,normal,False,False,4,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,132,30,30,normal,-2114.0,0.0,0.0,-2114.0,97,85,31,30,31,30,132,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,121,normal,False,True,4,normal,-3023.0,0.0,0.0,-3023.0,140,126,38,37,38,37,156,37,37,normal,-3023.0,0.0,0.0,-3023.0,140,126,38,37,38,37,156,37,37
D20000_seed0_beam_negamax_vs_alpha_beta,123,normal,False,True,2,normal,-2636.5,0.0,0.0,-2636.5,132,105,29,28,29,28,65,18,18,normal,-2636.5,0.0,0.0,-2636.5,132,105,29,28,29,28,65,18,18
D20000_seed0_beam_negamax_vs_alpha_beta,125,normal,False,True,2,normal,-2523.5,0.0,0.0,-2523.5,130,97,28,27,28,27,179,45,45,normal,-2523.5,0.0,0.0,-2523.5,130,97,28,27,28,27,179,45,45
D20000_seed0_beam_negamax_vs_alpha_beta,127,normal,False,False,2,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,64,17,17,normal,-4190.5,0.0,0.0,-4190.5,197,178,46,45,46,45,64,17,17
D20000_seed0_beam_negamax_vs_alpha_beta,129,normal,False,False,2,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,96,26,26,normal,-3046.5,0.0,0.0,-3046.5,149,122,36,35,36,35,96,26,26
D20000_seed0_beam_negamax_vs_alpha_beta,131,normal,False,False,2,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,63,17,17,normal,-4160.5,0.0,0.0,-4160.5,196,177,45,44,45,44,63,17,17
D20000_seed0_beam_negamax_vs_alpha_beta,133,normal,False,False,2,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,125,36,36,normal,-3026.5,0.0,0.0,-3026.5,148,121,36,35,36,35,125,36,36
D20000_seed0_beam_negamax_vs_alpha_beta,135,normal,False,False,2,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,62,17,17,normal,-4140.5,0.0,0.0,-4140.5,195,176,45,44,45,44,62,17,17
D20000_seed0_beam_negamax_vs_alpha_beta,137,normal,False,True,2,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,124,35,35,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,124,35,35
D20000_seed0_beam_negamax_vs_alpha_beta,139,normal,False,False,2,normal,-2813.0,0.0,0.0,-2813.0,133,119,31,30,31,30,61,17,17,normal,-4120.5,0.0,0.0,-4120.5,194,175,45,44,45,44,61,17,17
D20000_seed0_beam_negamax_vs_alpha_beta,141,normal,False,True,2,normal,-1017.5,0.0,0.0,-1017.5,45,40,18,17,18,17,123,35,35,normal,-1017.5,0.0,0.0,-1017.5,45,40,18,17,18,17,123,35,35
D20000_seed0_beam_negamax_vs_alpha_beta,143,normal,False,True,4,normal,-4100.5,0.0,0.0,-4100.5,193,174,45,44,45,44,104,28,28,normal,-4100.5,0.0,0.0,-4100.5,193,174,45,44,45,44,104,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,145,normal,False,False,2,normal,-2463.5,0.0,0.0,-2463.5,128,95,26,25,26,25,122,34,34,normal,-3707.0,0.0,0.0,-3707.0,181,155,37,36,37,36,122,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,147,normal,False,True,2,normal,-1560.0,0.0,0.0,-1560.0,80,60,18,17,18,17,120,35,35,normal,-1560.0,0.0,0.0,-1560.0,80,60,18,17,18,17,120,35,35
D20000_seed0_beam_negamax_vs_alpha_beta,149,normal,False,False,1,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,119,30,30,normal,-4070.5,0.0,0.0,-4070.5,192,173,44,43,44,43,119,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,151,normal,False,True,2,normal,-1530.0,0.0,0.0,-1530.0,79,59,17,16,17,16,119,35,35,normal,-1530.0,0.0,0.0,-1530.0,79,59,17,16,17,16,119,35,35
D20000_seed0_beam_negamax_vs_alpha_beta,153,normal,False,False,3,normal,-2586.5,0.0,0.0,-2586.5,130,103,28,27,28,27,39,17,17,normal,-2084.0,0.0,0.0,-2084.0,96,84,30,29,30,29,39,17,17
D20000_seed0_beam_negamax_vs_alpha_beta,155,normal,False,True,4,normal,-2956.5,0.0,0.0,-2956.5,145,118,35,34,35,34,172,43,43,normal,-2956.5,0.0,0.0,-2956.5,145,118,35,34,35,34,172,43,43
D20000_seed0_beam_negamax_vs_alpha_beta,157,normal,False,False,1,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,118,30,30,normal,-4030.5,0.0,0.0,-4030.5,190,171,44,43,44,43,118,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,159,normal,False,False,3,normal,-2773.0,0.0,0.0,-2773.0,131,117,31,30,31,30,117,34,34,normal,-2916.5,0.0,0.0,-2916.5,143,116,35,34,35,34,117,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,161,normal,False,False,1,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,117,30,30,normal,-4010.5,0.0,0.0,-4010.5,189,170,44,43,44,43,117,30,30
D20000_seed0_beam_negamax_vs_alpha_beta,163,normal,False,False,3,normal,-2743.0,0.0,0.0,-2743.0,130,116,30,29,30,29,115,34,34,normal,-2866.5,0.0,0.0,-2866.5,141,114,34,33,34,33,115,34,34
D20000_seed0_beam_negamax_vs_alpha_beta,165,normal,False,False,1,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,116,29,29,normal,-3858.5,0.0,0.0,-3858.5,199,156,34,33,34,33,116,29,29
D20000_seed0_beam_negamax_vs_alpha_beta,167,normal,False,True,4,normal,-4336.0,0.0,0.0,-4336.0,223,175,39,38,39,38,103,27,27,normal,-4336.0,0.0,0.0,-4336.0,223,175,39,38,39,38,103,27,27
D20000_seed0_beam_negamax_vs_alpha_beta,169,normal,False,True,5,normal,-4705.0,0.0,0.0,-4705.0,230,200,43,42,43,42,102,26,26,normal,-4705.0,0.0,0.0,-4705.0,230,200,43,42,43,42,102,26,26
D20000_seed0_beam_negamax_vs_alpha_beta,171,normal,False,True,5,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,101,25,25,normal,-5348.0,0.0,0.0,-5348.0,265,221,52,51,52,51,101,25,25
D20000_seed0_beam_negamax_vs_alpha_beta,173,normal,False,True,1,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,115,28,28,normal,-3138.5,0.0,0.0,-3138.5,154,131,31,30,31,30,115,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,175,normal,False,True,1,normal,-3108.5,0.0,0.0,-3108.5,153,130,30,29,30,29,114,28,28,normal,-3108.5,0.0,0.0,-3108.5,153,130,30,29,30,29,114,28,28
D20000_seed0_beam_negamax_vs_alpha_beta,177,normal,False,True,7,normal,-3990.5,0.0,0.0,-3990.5,188,169,44,43,44,43,83,29,29,normal,-3990.5,0.0,0.0,-3990.5,188,169,44,43,44,43,83,29,29
D20000_seed0_beam_negamax_vs_alpha_beta,179,normal,False,False,3,normal,-3088.5,0.0,0.0,-3088.5,152,129,30,29,30,29,113,32,32,normal,-3970.5,0.0,0.0,-3970.5,187,168,44,43,44,43,113,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,181,normal,False,False,3,normal,-3088.5,0.0,0.0,-3088.5,152,129,30,29,30,29,112,32,32,normal,-3950.5,0.0,0.0,-3950.5,186,167,44,43,44,43,112,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,183,normal,False,False,3,normal,-3088.5,0.0,0.0,-3088.5,152,129,30,29,30,29,111,32,32,normal,-3920.5,0.0,0.0,-3920.5,185,166,43,42,43,42,111,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,185,normal,False,True,3,normal,-2034.0,0.0,0.0,-2034.0,94,82,29,28,29,28,129,29,29,normal,-2034.0,0.0,0.0,-2034.0,94,82,29,28,29,28,129,29,29
D20000_seed0_beam_negamax_vs_alpha_beta,187,normal,False,False,4,normal,-2506.5,0.0,0.0,-2506.5,127,100,26,25,26,25,174,38,38,normal,-2004.0,0.0,0.0,-2004.0,93,81,28,27,28,27,174,38,38
D20000_seed0_beam_negamax_vs_alpha_beta,189,normal,False,False,10,normal,-5889.0,0.0,0.0,-5889.0,280,258,53,52,53,52,34,19,19,normal,-916.5,0.0,0.0,-916.5,40,33,20,19,20,19,34,19,19
D20000_seed0_beam_negamax_vs_alpha_beta,191,normal,False,True,1,normal,-886.5,0.0,0.0,-886.5,39,32,19,18,19,18,100,25,25,normal,-886.5,0.0,0.0,-886.5,39,32,19,18,19,18,100,25,25
D20000_seed0_beam_negamax_vs_alpha_beta,193,normal,False,True,1,normal,-856.5,0.0,0.0,-856.5,38,31,18,17,18,17,155,32,32,normal,-856.5,0.0,0.0,-856.5,38,31,18,17,18,17,155,32,32
D20000_seed0_beam_negamax_vs_alpha_beta,195,normal,False,True,1,normal,-826.5,0.0,0.0,-826.5,37,30,17,16,17,16,165,42,42,normal,-826.5,0.0,0.0,-826.5,37,30,17,16,17,16,165,42,42
D20000_seed0_beam_negamax_vs_alpha_beta,197,normal,False,True,1,normal,-806.5,0.0,0.0,-806.5,36,29,17,16,17,16,258,52,52,normal,-806.5,0.0,0.0,-806.5,36,29,17,16,17,16,258,52,52
D20000_seed0_beam_negamax_vs_alpha_beta,199,normal,False,True,1,normal,-786.5,0.0,0.0,-786.5,35,28,17,16,17,16,257,52,52,normal,-786.5,0.0,0.0,-786.5,35,28,17,16,17,16,257,52,52
D20000_seed0_beam_negamax_vs_alpha_beta,201,normal,False,True,1,normal,-736.5,0.0,0.0,-736.5,33,26,16,15,16,15,27,16,16,normal,-736.5,0.0,0.0,-736.5,33,26,16,15,16,15,27,16,16
D20000_seed0_beam_negamax_vs_alpha_beta,203,normal,False,False,1,normal,-706.5,0.0,0.0,-706.5,32,25,15,14,15,14,256,52,52,normal,-2673.0,0.0,0.0,-2673.0,127,113,29,28,29,28,256,52,52
D20000_seed0_beam_negamax_vs_alpha_beta,205,normal,False,True,1,normal,-706.5,0.0,0.0,-706.5,32,25,15,14,15,14,128,29,29,normal,-706.5,0.0,0.0,-706.5,32,25,15,14,15,14,128,29,29
D20000_seed0_beam_negamax_vs_alpha_beta,207,normal,False,False,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,298,41,41,normal,-2476.5,0.0,0.0,-2476.5,126,99,25,24,25,24,298,41,41
D20000_seed0_beam_negamax_vs_alpha_beta,209,normal,False,False,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,220,51,51,normal,-2643.0,0.0,0.0,-2643.0,126,112,28,27,28,27,220,51,51
D20000_seed0_beam_negamax_vs_alpha_beta,211,normal,False,False,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,173,38,38,normal,-2446.5,0.0,0.0,-2446.5,125,98,24,23,24,23,173,38,38
D20000_seed0_beam_negamax_vs_alpha_beta,213,normal,False,False,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,255,52,52,normal,-2623.0,0.0,0.0,-2623.0,125,111,28,27,28,27,255,52,52
D20000_seed0_beam_negamax_vs_alpha_beta,215,normal,False,False,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,172,38,38,normal,-2426.5,0.0,0.0,-2426.5,124,97,24,23,24,23,172,38,38
D20000_seed0_beam_negamax_vs_alpha_beta,217,normal,False,True,1,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,254,51,51,normal,-676.5,0.0,0.0,-676.5,31,24,14,13,14,13,254,51,51
D20000_seed0_beam_negamax_vs_alpha_beta,219,normal,False,False,1,normal,-656.5,0.0,0.0,-656.5,30,23,14,13,14,13,370,53,53,normal,-2603.0,0.0,0.0,-2603.0,124,110,28,27,28,27,370,53,53
D20000_seed0_beam_negamax_vs_alpha_beta,221,normal,False,False,1,normal,-656.5,0.0,0.0,-656.5,30,23,14,13,14,13,171,38,38,normal,-2583.0,0.0,0.0,-2583.0,123,109,28,27,28,27,171,38,38
D20000_seed0_beam_negamax_vs_alpha_beta,223,normal,False,True,1,normal,-656.5,0.0,0.0,-656.5,30,23,14,13,14,13,170,37,37,normal,-656.5,0.0,0.0,-656.5,30,23,14,13,14,13,170,37,37
D20000_seed0_beam_negamax_vs_alpha_beta,225,normal,False,False,1,normal,-626.5,0.0,0.0,-626.5,29,22,13,12,13,12,369,53,53,normal,-2553.0,0.0,0.0,-2553.0,122,108,27,26,27,26,369,53,53
D20000_seed0_beam_negamax_vs_alpha_beta,227,normal,False,False,1,normal,-626.5,0.0,0.0,-626.5,29,22,13,12,13,12,196,51,51,normal,-2523.0,0.0,0.0,-2523.0,121,107,26,25,26,25,196,51,51
D20000_seed0_beam_negamax_vs_alpha_beta,229,normal,False,True,1,normal,-1984.0,0.0,0.0,-1984.0,92,80,28,27,28,27,253,50,50,normal,-1984.0,0.0,0.0,-1984.0,92,80,28,27,28,27,253,50,50
D20000_seed0_beam_negamax_vs_alpha_beta,231,normal,False,False,10,normal,-11309.5,0.0,0.0,-11309.5,588,487,62,61,62,61,22,12,12,normal,-1187.5,0.0,0.0,-1187.5,52,47,21,20,21,20,22,12,12
D20000_seed0_beam_negamax_vs_alpha_beta,233,caution,False,False,2,caution,-9162.5,364.1428571428571,0.35,-9035.05,473,398,50,49,50,49,8,5,5,caution,-11309.5,338.4967213114754,0.35,-11191.026147540984,588,487,62,61,62,61,8,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,235,caution,False,True,1,caution,-6747.0,332.2944444444445,0.35,-6630.696944444445,324,298,55,54,55,54,7,5,5,caution,-6747.0,332.2944444444445,0.35,-6630.696944444445,324,298,55,54,55,54,7,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,237,normal,False,False,9,normal,-11289.5,0.0,0.0,-11289.5,587,486,62,61,62,61,21,11,11,normal,-2014.5,0.0,0.0,-2014.5,93,82,28,27,28,27,21,11,11
D20000_seed0_beam_negamax_vs_alpha_beta,239,normal,False,True,8,normal,-11289.5,0.0,0.0,-11289.5,587,486,62,61,62,61,20,10,10,normal,-11289.5,0.0,0.0,-11289.5,587,486,62,61,62,61,20,10,10
D20000_seed0_beam_negamax_vs_alpha_beta,241,normal,False,True,8,normal,-11269.5,0.0,0.0,-11269.5,586,485,62,61,62,61,19,10,10,normal,-11269.5,0.0,0.0,-11269.5,586,485,62,61,62,61,19,10,10
D20000_seed0_beam_negamax_vs_alpha_beta,243,normal,False,True,8,normal,-11249.5,0.0,0.0,-11249.5,585,484,62,61,62,61,18,10,10,normal,-11249.5,0.0,0.0,-11249.5,585,484,62,61,62,61,18,10,10
D20000_seed0_beam_negamax_vs_alpha_beta,245,normal,False,True,7,normal,-11229.5,0.0,0.0,-11229.5,584,483,62,61,62,61,17,10,10,normal,-11229.5,0.0,0.0,-11229.5,584,483,62,61,62,61,17,10,10
D20000_seed0_beam_negamax_vs_alpha_beta,247,normal,False,True,7,normal,-11209.5,0.0,0.0,-11209.5,583,482,62,61,62,61,16,10,10,normal,-11209.5,0.0,0.0,-11209.5,583,482,62,61,62,61,16,10,10
D20000_seed0_beam_negamax_vs_alpha_beta,249,normal,False,True,1,normal,-2548.0,0.0,0.0,-2548.0,122,98,37,36,37,36,15,9,9,normal,-2548.0,0.0,0.0,-2548.0,122,98,37,36,37,36,15,9,9
D20000_seed0_beam_negamax_vs_alpha_beta,251,normal,False,True,1,normal,-4059.5,0.0,0.0,-4059.5,193,172,43,42,43,42,14,8,8,normal,-4059.5,0.0,0.0,-4059.5,193,172,43,42,43,42,14,8,8
D20000_seed0_beam_negamax_vs_alpha_beta,253,normal,False,True,1,normal,-4039.5,0.0,0.0,-4039.5,192,171,43,42,43,42,13,8,8,normal,-4039.5,0.0,0.0,-4039.5,192,171,43,42,43,42,13,8,8
D20000_seed0_beam_negamax_vs_alpha_beta,255,normal,False,True,1,normal,-5805.0,0.0,0.0,-5805.0,280,250,53,52,53,52,12,7,7,normal,-5805.0,0.0,0.0,-5805.0,280,250,53,52,53,52,12,7,7
D20000_seed0_beam_negamax_vs_alpha_beta,257,normal,False,True,1,normal,-6727.0,0.0,0.0,-6727.0,323,297,55,54,55,54,11,6,6,normal,-6727.0,0.0,0.0,-6727.0,323,297,55,54,55,54,11,6,6
D20000_seed0_beam_negamax_vs_alpha_beta,259,caution,False,True,1,caution,-8116.5,333.7294117647059,0.35,-7999.6947058823525,405,358,52,51,52,51,10,5,5,caution,-8116.5,333.7294117647059,0.35,-7999.6947058823525,405,358,52,51,52,51,10,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,261,caution,False,True,1,caution,-8096.5,333.70588235294116,0.35,-7979.702941176471,404,357,52,51,52,51,9,5,5,caution,-8096.5,333.70588235294116,0.35,-7979.702941176471,404,357,52,51,52,51,9,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,263,caution,False,True,1,caution,-8076.5,333.6823529411765,0.35,-7959.711176470588,403,356,52,51,52,51,8,5,5,caution,-8076.5,333.6823529411765,0.35,-7959.711176470588,403,356,52,51,52,51,8,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,265,caution,False,True,1,caution,-8056.5,333.65882352941173,0.35,-7939.719411764706,402,355,52,51,52,51,7,5,5,caution,-8056.5,333.65882352941173,0.35,-7939.719411764706,402,355,52,51,52,51,7,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,267,caution,False,True,1,caution,-8036.5,333.63529411764705,0.35,-7919.727647058823,401,354,52,51,52,51,6,5,5,caution,-8036.5,333.63529411764705,0.35,-7919.727647058823,401,354,52,51,52,51,6,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,269,danger,False,True,1,danger,-8016.5,360.72747875354105,0.8,-7727.918016997167,400,353,52,51,52,51,5,5,5,danger,-8016.5,360.72747875354105,0.8,-7727.918016997167,400,353,52,51,52,51,5,5,5
D20000_seed0_beam_negamax_vs_alpha_beta,271,danger,False,True,1,danger,-11139.5,354.71158536585364,0.8,-10855.730731707317,573,492,54,53,54,53,4,4,4,danger,-11139.5,354.71158536585364,0.8,-10855.730731707317,573,492,54,53,54,53,4,4,4
D20000_seed0_beam_negamax_vs_alpha_beta,273,caution,False,True,1,caution,-9162.5,319.26734693877546,0.35,-9050.756428571429,473,398,50,49,50,49,6,4,4,caution,-9162.5,319.26734693877546,0.35,-9050.756428571429,473,398,50,49,50,49,6,4,4
D20000_seed0_beam_negamax_vs_alpha_beta,275,danger,False,True,1,danger,-9142.5,360.4775818639798,0.8,-8854.117934508817,472,397,50,49,50,49,5,4,4,danger,-9142.5,360.4775818639798,0.8,-8854.117934508817,472,397,50,49,50,49,5,4,4
D20000_seed0_beam_negamax_vs_alpha_beta,277,danger,False,True,1,danger,-11189.5,343.94615384615383,0.8,-10914.343076923076,582,481,62,61,62,61,4,3,3,danger,-11189.5,343.94615384615383,0.8,-10914.343076923076,582,481,62,61,62,61,4,3,3
D20000_seed0_beam_negamax_vs_alpha_beta,279,danger,False,True,1,danger,-11232.5,331.6381422924901,0.8,-10967.189486166008,561,506,60,59,60,59,3,3,3,danger,-11232.5,331.6381422924901,0.8,-10967.189486166008,561,506,60,59,60,59,3,3,3
D20000_seed0_beam_negamax_vs_alpha_beta,281,near_death,False,True,1,critical,-13415.0,310.7446551724138,1.5,-12948.88301724138,710,580,59,58,59,58,2,2,2,critical,-13415.0,310.7446551724138,1.5,-12948.88301724138,710,580,59,58,59,58,2,2,2
