match_id,turn,risk_level,root_candidate_count,nodes_searched,elapsed_time_sec,null_window_searches,research_count,research_rate,had_research
D20000_seed2_greedy_vs_pvs,66,normal,54,928,0.15668,656,5,0.007621951219512195,True
D20000_seed2_greedy_vs_pvs,68,normal,55,1272,0.287858,862,8,0.009280742459396751,True
D20000_seed2_greedy_vs_pvs,70,normal,44,970,0.247777,673,6,0.008915304606240713,True
D20000_seed2_greedy_vs_pvs,72,normal,53,1012,0.254594,694,6,0.008645533141210375,True
D20000_seed2_greedy_vs_pvs,74,normal,53,756,0.198907,509,3,0.005893909626719057,True
D20000_seed2_greedy_vs_pvs,76,normal,52,869,0.202981,562,7,0.012455516014234875,True
D20000_seed2_greedy_vs_pvs,78,normal,52,842,0.216211,536,6,0.011194029850746268,True
D20000_seed2_greedy_vs_pvs,80,normal,52,749,0.157006,471,6,0.012738853503184714,True
D20000_seed2_greedy_vs_pvs,82,normal,52,651,0.123037,445,3,0.006741573033707865,True
D20000_seed2_greedy_vs_pvs,84,normal,52,403,0.065824,259,1,0.003861003861003861,True
D20000_seed2_greedy_vs_pvs,86,normal,53,504,0.0812,332,2,0.006024096385542169,True
D20000_seed2_greedy_vs_pvs,88,normal,53,417,0.068716,260,2,0.007692307692307693,True
D20000_seed2_greedy_vs_pvs,90,normal,61,346,0.05518,207,0,0.0,False
D20000_seed2_greedy_vs_pvs,92,normal,61,346,0.055196,207,0,0.0,False
D20000_seed2_greedy_vs_pvs,94,normal,61,359,0.057239,232,2,0.008620689655172414,True
D20000_seed2_greedy_vs_pvs,96,normal,61,471,0.072918,295,3,0.010169491525423728,True
D20000_seed2_greedy_vs_pvs,98,normal,61,386,0.051819,231,3,0.012987012987012988,True
D20000_seed2_greedy_vs_pvs,100,normal,60,182,0.022847,94,0,0.0,False
D20000_seed2_greedy_vs_pvs,102,normal,56,90,0.008157,42,0,0.0,False
D20000_seed2_greedy_vs_pvs,104,normal,59,78,0.00808,49,0,0.0,False
D20000_seed2_alpha_beta_vs_pvs,2,normal,12,1217,0.103271,840,6,0.007142857142857143,True
D20000_seed2_alpha_beta_vs_pvs,4,normal,40,1088,0.106195,778,9,0.011568123393316195,True
D20000_seed2_alpha_beta_vs_pvs,6,normal,33,2348,0.20532,1555,25,0.01607717041800643,True
D20000_seed2_alpha_beta_vs_pvs,8,normal,32,983,0.203708,714,1,0.0014005602240896359,True
D20000_seed2_alpha_beta_vs_pvs,10,normal,37,943,0.138478,659,7,0.010622154779969651,True
D20000_seed2_alpha_beta_vs_pvs,12,normal,49,2868,0.274316,1881,31,0.01648059542796385,True
D20000_seed2_alpha_beta_vs_pvs,14,normal,26,1952,0.188349,1263,19,0.015043547110055424,True
D20000_seed2_alpha_beta_vs_pvs,16,normal,21,3699,0.340455,2576,25,0.009704968944099378,True
D20000_seed2_alpha_beta_vs_pvs,18,normal,36,2087,0.289078,1504,3,0.0019946808510638296,True
D20000_seed2_alpha_beta_vs_pvs,20,normal,35,2782,0.299629,2030,12,0.005911330049261084,True
D20000_seed2_alpha_beta_vs_pvs,22,normal,25,4045,0.384205,2901,21,0.007238883143743537,True
D20000_seed2_alpha_beta_vs_pvs,24,normal,21,2060,0.20352,1505,11,0.007308970099667774,True
D20000_seed2_alpha_beta_vs_pvs,26,normal,20,3248,0.298494,2346,11,0.004688832054560955,True
D20000_seed2_alpha_beta_vs_pvs,28,normal,21,2182,0.224707,1597,9,0.005635566687539136,True
D20000_seed2_alpha_beta_vs_pvs,30,normal,48,4016,0.395352,2876,28,0.009735744089012517,True
D20000_seed2_alpha_beta_vs_pvs,32,normal,18,3295,0.324084,2351,21,0.00893236920459379,True
D20000_seed2_alpha_beta_vs_pvs,34,normal,28,2214,0.211993,1601,6,0.0037476577139287947,True
D20000_seed2_alpha_beta_vs_pvs,36,normal,47,3480,0.320841,2456,28,0.011400651465798045,True
D20000_seed2_alpha_beta_vs_pvs,38,normal,27,2323,0.210875,1599,18,0.01125703564727955,True
D20000_seed2_alpha_beta_vs_pvs,40,normal,34,2155,0.202592,1503,16,0.010645375914836993,True
D20000_seed2_alpha_beta_vs_pvs,42,normal,19,1447,0.139613,1025,6,0.005853658536585366,True
D20000_seed2_alpha_beta_vs_pvs,44,normal,38,2790,0.2549,1948,28,0.014373716632443531,True
D20000_seed2_alpha_beta_vs_pvs,46,normal,33,2985,0.272914,2086,25,0.011984659635666348,True
D20000_seed2_alpha_beta_vs_pvs,48,normal,30,1955,0.181315,1331,19,0.014274981217129978,True
D20000_seed2_alpha_beta_vs_pvs,50,normal,38,2547,0.232576,1773,25,0.01410039481105471,True
D20000_seed2_alpha_beta_vs_pvs,52,normal,30,1927,0.180549,1306,19,0.01454823889739663,True
D20000_seed2_alpha_beta_vs_pvs,54,normal,33,2169,0.192516,1433,19,0.013258897418004187,True
D20000_seed2_alpha_beta_vs_pvs,56,normal,38,1983,0.183169,1351,21,0.015544041450777202,True
D20000_seed2_alpha_beta_vs_pvs,58,normal,47,2624,0.23921,1787,25,0.013989927252378288,True
D20000_seed2_alpha_beta_vs_pvs,60,normal,33,2575,0.236159,1753,28,0.015972618368511125,True
D20000_seed2_alpha_beta_vs_pvs,62,normal,38,2516,0.232412,1708,28,0.01639344262295082,True
D20000_seed2_alpha_beta_vs_pvs,64,normal,47,1647,0.155443,1120,14,0.0125,True
D20000_seed2_alpha_beta_vs_pvs,66,normal,31,1131,0.107349,720,9,0.0125,True
D20000_seed2_alpha_beta_vs_pvs,68,normal,24,1680,0.157142,1146,19,0.016579406631762654,True
D20000_seed2_alpha_beta_vs_pvs,70,normal,26,2479,0.23289,1679,28,0.016676593210244194,True
D20000_seed2_alpha_beta_vs_pvs,72,normal,45,1680,0.160479,1161,14,0.012058570198105082,True
D20000_seed2_alpha_beta_vs_pvs,74,normal,17,1285,0.119169,828,9,0.010869565217391304,True
D20000_seed2_alpha_beta_vs_pvs,76,normal,38,2550,0.233949,1731,24,0.01386481802426343,True
D20000_seed2_alpha_beta_vs_pvs,78,normal,45,1499,0.139501,1026,14,0.01364522417153996,True
D20000_seed2_alpha_beta_vs_pvs,80,normal,18,2307,0.21604,1547,24,0.015513897866839044,True
D20000_seed2_alpha_beta_vs_pvs,82,normal,45,1492,0.140432,1019,14,0.013738959764474975,True
D20000_seed2_alpha_beta_vs_pvs,84,normal,18,2592,0.237317,1751,28,0.01599086236436322,True
D20000_seed2_alpha_beta_vs_pvs,86,normal,45,1456,0.136088,987,14,0.014184397163120567,True
D20000_seed2_alpha_beta_vs_pvs,88,normal,30,1645,0.157813,1111,21,0.018901890189018902,True
D20000_seed2_alpha_beta_vs_pvs,90,normal,44,2077,0.196276,1438,32,0.022253129346314324,True
D20000_seed2_alpha_beta_vs_pvs,92,normal,26,2586,0.230308,1736,38,0.021889400921658985,True
D20000_seed2_alpha_beta_vs_pvs,94,normal,40,2446,0.223765,1619,35,0.021618282890673256,True
D20000_seed2_alpha_beta_vs_pvs,96,normal,52,787,0.0744,551,3,0.0054446460980036296,True
D20000_seed2_alpha_beta_vs_pvs,98,normal,52,2704,0.237175,1874,20,0.010672358591248666,True
D20000_seed2_alpha_beta_vs_pvs,100,normal,28,2961,0.273588,2020,37,0.018316831683168316,True
D20000_seed2_alpha_beta_vs_pvs,102,normal,29,2152,0.205359,1462,37,0.0253077975376197,True
D20000_seed2_alpha_beta_vs_pvs,104,normal,28,2285,0.217444,1542,35,0.022697795071335927,True
D20000_seed2_alpha_beta_vs_pvs,106,normal,17,1532,0.141345,992,20,0.020161290322580645,True
D20000_seed2_alpha_beta_vs_pvs,108,normal,31,2906,0.260084,1942,42,0.021627188465499485,True
D20000_seed2_alpha_beta_vs_pvs,110,normal,31,2761,0.254869,1823,42,0.02303894679100384,True
D20000_seed2_alpha_beta_vs_pvs,112,normal,37,3076,0.285893,2066,32,0.015488867376573089,True
D20000_seed2_alpha_beta_vs_pvs,114,normal,43,1859,0.181243,1241,32,0.0257856567284448,True
D20000_seed2_alpha_beta_vs_pvs,116,normal,24,2432,0.22883,1636,33,0.020171149144254278,True
D20000_seed2_alpha_beta_vs_pvs,118,normal,41,2775,0.262277,1826,19,0.0104052573932092,True
D20000_seed2_alpha_beta_vs_pvs,120,normal,28,1218,0.117536,775,7,0.00903225806451613,True
D20000_seed2_alpha_beta_vs_pvs,122,normal,34,1972,0.19168,1246,14,0.011235955056179775,True
D20000_seed2_alpha_beta_vs_pvs,124,normal,43,783,0.086252,514,6,0.011673151750972763,True
D20000_seed2_alpha_beta_vs_pvs,126,normal,27,557,0.061087,349,2,0.0057306590257879654,True
D20000_seed2_alpha_beta_vs_pvs,128,normal,7,1071,0.093853,570,9,0.015789473684210527,True
D20000_seed2_alpha_beta_vs_pvs,130,normal,7,972,0.091962,574,9,0.0156794425087108,True
D20000_seed2_alpha_beta_vs_pvs,132,normal,7,1009,0.099309,670,9,0.013432835820895522,True
D20000_seed2_alpha_beta_vs_pvs,134,normal,6,1638,0.153183,1007,15,0.014895729890764648,True
D20000_seed2_alpha_beta_vs_pvs,136,normal,17,753,0.072322,434,8,0.018433179723502304,True
D20000_seed2_alpha_beta_vs_pvs,138,normal,20,1191,0.114655,750,16,0.021333333333333333,True
D20000_seed2_alpha_beta_vs_pvs,140,normal,36,1128,0.105714,688,5,0.007267441860465116,True
D20000_seed2_alpha_beta_vs_pvs,142,normal,37,717,0.070803,484,2,0.004132231404958678,True
D20000_seed2_alpha_beta_vs_pvs,144,normal,55,1032,0.097949,687,9,0.013100436681222707,True
D20000_seed2_alpha_beta_vs_pvs,146,normal,55,676,0.066505,454,5,0.011013215859030838,True
D20000_seed2_alpha_beta_vs_pvs,148,normal,55,779,0.074131,511,7,0.0136986301369863,True
D20000_seed2_alpha_beta_vs_pvs,150,normal,54,1545,0.137741,988,14,0.01417004048582996,True
D20000_seed2_alpha_beta_vs_pvs,152,normal,44,809,0.076847,538,3,0.0055762081784386614,True
D20000_seed2_alpha_beta_vs_pvs,154,normal,53,1344,0.138974,878,9,0.010250569476082005,True
D20000_seed2_alpha_beta_vs_pvs,156,normal,42,1291,0.121726,878,4,0.004555808656036446,True
D20000_seed2_alpha_beta_vs_pvs,158,caution,5,641,0.070218,414,2,0.004830917874396135,True
D20000_seed2_alpha_beta_vs_pvs,160,normal,27,824,0.109162,479,8,0.016701461377870562,True
D20000_seed2_alpha_beta_vs_pvs,162,normal,26,925,0.108042,528,11,0.020833333333333332,True
D20000_seed2_alpha_beta_vs_pvs,164,normal,26,849,0.101544,479,7,0.014613778705636743,True
D20000_seed2_alpha_beta_vs_pvs,166,normal,17,811,0.09227,515,3,0.005825242718446602,True
D20000_seed2_alpha_beta_vs_pvs,168,normal,26,797,0.099834,452,8,0.017699115044247787,True
D20000_seed2_alpha_beta_vs_pvs,170,normal,26,696,0.088413,376,5,0.013297872340425532,True
D20000_seed2_alpha_beta_vs_pvs,172,normal,25,833,0.103243,478,8,0.016736401673640166,True
D20000_seed2_alpha_beta_vs_pvs,174,normal,25,586,0.074705,296,4,0.013513513513513514,True
D20000_seed2_alpha_beta_vs_pvs,176,normal,24,756,0.090806,426,8,0.018779342723004695,True
D20000_seed2_alpha_beta_vs_pvs,178,normal,25,586,0.071366,296,4,0.013513513513513514,True
D20000_seed2_alpha_beta_vs_pvs,180,normal,24,756,0.090989,426,8,0.018779342723004695,True
D20000_seed2_alpha_beta_vs_pvs,182,normal,25,586,0.071925,296,4,0.013513513513513514,True
D20000_seed2_alpha_beta_vs_pvs,184,normal,33,1849,0.216476,1176,26,0.022108843537414966,True
D20000_seed2_alpha_beta_vs_pvs,186,normal,40,1389,0.158235,903,20,0.0221483942414175,True
D20000_seed2_alpha_beta_vs_pvs,188,normal,40,1389,0.157608,903,20,0.0221483942414175,True
D20000_seed2_alpha_beta_vs_pvs,190,normal,40,1462,0.166413,952,23,0.02415966386554622,True
D20000_seed2_alpha_beta_vs_pvs,192,normal,39,536,0.058816,339,2,0.0058997050147492625,True
D20000_seed2_alpha_beta_vs_pvs,194,normal,42,1236,0.147542,725,15,0.020689655172413793,True
D20000_seed2_alpha_beta_vs_pvs,196,normal,34,2050,0.239139,1314,29,0.02207001522070015,True
D20000_seed2_alpha_beta_vs_pvs,198,normal,39,537,0.058241,340,2,0.0058823529411764705,True
D20000_seed2_alpha_beta_vs_pvs,200,normal,42,1446,0.173064,858,17,0.019813519813519812,True
D20000_seed2_alpha_beta_vs_pvs,202,normal,41,670,0.078419,357,4,0.011204481792717087,True
D20000_seed2_alpha_beta_vs_pvs,204,normal,38,1730,0.204648,1072,26,0.024253731343283583,True
D20000_seed2_alpha_beta_vs_pvs,206,normal,35,1518,0.184284,955,17,0.01780104712041885,True
D20000_seed2_alpha_beta_vs_pvs,208,normal,40,1515,0.176648,913,19,0.0208105147864184,True
D20000_seed2_alpha_beta_vs_pvs,210,normal,40,1659,0.196812,1000,26,0.026,True
D20000_seed2_alpha_beta_vs_pvs,212,normal,40,1593,0.186403,961,23,0.023933402705515087,True
D20000_seed2_alpha_beta_vs_pvs,214,normal,39,737,0.084283,394,4,0.01015228426395939,True
D20000_seed2_alpha_beta_vs_pvs,216,normal,37,839,0.094431,476,4,0.008403361344537815,True
D20000_seed2_alpha_beta_vs_pvs,218,normal,25,586,0.072546,296,4,0.013513513513513514,True
D20000_seed2_alpha_beta_vs_pvs,220,normal,32,1839,0.219884,1189,21,0.017661900756938603,True
D20000_seed2_alpha_beta_vs_pvs,222,normal,36,2502,0.297943,1628,28,0.0171990171990172,True
D20000_seed2_alpha_beta_vs_pvs,224,normal,31,1451,0.176853,925,19,0.02054054054054054,True
D20000_seed2_alpha_beta_vs_pvs,226,normal,37,2090,0.247338,1343,31,0.02308265078183172,True
D20000_seed2_alpha_beta_vs_pvs,228,normal,31,1451,0.175714,925,19,0.02054054054054054,True
D20000_seed2_alpha_beta_vs_pvs,230,normal,37,1921,0.226679,1228,29,0.023615635179153095,True
D20000_seed2_alpha_beta_vs_pvs,232,normal,31,1492,0.181163,951,21,0.022082018927444796,True
D20000_seed2_alpha_beta_vs_pvs,234,normal,37,1807,0.214862,1147,22,0.01918047079337402,True
D20000_seed2_alpha_beta_vs_pvs,236,normal,31,1410,0.17092,894,15,0.016778523489932886,True
D20000_seed2_alpha_beta_vs_pvs,238,normal,36,998,0.114724,614,8,0.013029315960912053,True
D20000_seed2_alpha_beta_vs_pvs,240,normal,25,589,0.069873,297,4,0.013468013468013467,True
D20000_seed2_alpha_beta_vs_pvs,242,normal,36,794,0.091806,451,4,0.008869179600886918,True
D20000_seed2_alpha_beta_vs_pvs,244,normal,24,778,0.091406,444,8,0.018018018018018018,True
D20000_seed2_alpha_beta_vs_pvs,246,normal,25,596,0.071204,304,4,0.013157894736842105,True
D20000_seed2_alpha_beta_vs_pvs,248,normal,35,797,0.088263,446,4,0.008968609865470852,True
D20000_seed2_alpha_beta_vs_pvs,250,normal,35,808,0.090791,451,4,0.008869179600886918,True
D20000_seed2_alpha_beta_vs_pvs,252,normal,34,1039,0.128323,611,8,0.01309328968903437,True
D20000_seed2_alpha_beta_vs_pvs,254,normal,38,888,0.104078,519,8,0.015414258188824663,True
D20000_seed2_alpha_beta_vs_pvs,256,normal,38,893,0.103652,522,8,0.01532567049808429,True
D20000_seed2_alpha_beta_vs_pvs,258,normal,37,908,0.102491,521,8,0.015355086372360844,True
D20000_seed2_alpha_beta_vs_pvs,260,normal,34,1486,0.178635,862,14,0.016241299303944315,True
D20000_seed2_alpha_beta_vs_pvs,262,normal,33,1533,0.178361,904,16,0.017699115044247787,True
D20000_seed2_alpha_beta_vs_pvs,264,normal,25,857,0.100961,484,10,0.02066115702479339,True
D20000_seed2_alpha_beta_vs_pvs,266,normal,33,1160,0.1343,651,8,0.01228878648233487,True
D20000_seed2_alpha_beta_vs_pvs,268,normal,25,636,0.077209,346,4,0.011560693641618497,True
D20000_seed2_alpha_beta_vs_pvs,270,normal,30,924,0.109698,586,8,0.013651877133105802,True
D20000_seed2_alpha_beta_vs_pvs,272,normal,39,1416,0.176532,888,16,0.018018018018018018,True
D20000_seed2_alpha_beta_vs_pvs,274,normal,39,1389,0.164967,877,13,0.014823261117445839,True
D20000_seed2_alpha_beta_vs_pvs,276,normal,50,1100,0.12637,673,8,0.01188707280832095,True
D20000_seed2_alpha_beta_vs_pvs,278,normal,23,760,0.088856,450,8,0.017777777777777778,True
D20000_seed2_alpha_beta_vs_pvs,280,normal,30,924,0.108036,586,8,0.013651877133105802,True
D20000_seed2_alpha_beta_vs_pvs,282,normal,50,1099,0.126084,672,8,0.011904761904761904,True
D20000_seed2_alpha_beta_vs_pvs,284,normal,23,759,0.089902,449,8,0.017817371937639197,True
D20000_seed2_alpha_beta_vs_pvs,286,normal,30,927,0.11052,589,8,0.013582342954159592,True
D20000_seed2_alpha_beta_vs_pvs,288,normal,50,1101,0.125776,674,8,0.011869436201780416,True
D20000_seed2_alpha_beta_vs_pvs,290,normal,23,759,0.089483,449,8,0.017817371937639197,True
D20000_seed2_alpha_beta_vs_pvs,292,normal,19,1145,0.127952,794,14,0.017632241813602016,True
D20000_seed2_alpha_beta_vs_pvs,294,normal,24,1318,0.157915,885,19,0.021468926553672316,True
D20000_seed2_alpha_beta_vs_pvs,296,normal,49,1029,0.118092,714,15,0.02100840336134454,True
D20000_seed2_alpha_beta_vs_pvs,298,normal,39,1071,0.131023,703,10,0.01422475106685633,True
D20000_seed2_alpha_beta_vs_pvs,300,normal,49,654,0.074743,440,5,0.011363636363636364,True
D20000_seed2_alpha_beta_vs_pvs,302,normal,17,739,0.096104,494,5,0.010121457489878543,True
D20000_seed2_alpha_beta_vs_pvs,304,normal,49,740,0.091638,497,3,0.006036217303822937,True
D20000_seed2_alpha_beta_vs_pvs,306,normal,50,1257,0.169179,828,4,0.004830917874396135,True
D20000_seed2_alpha_beta_vs_pvs,308,normal,35,1147,0.152512,752,5,0.006648936170212766,True
D20000_seed2_alpha_beta_vs_pvs,310,normal,37,600,0.07751,422,1,0.002369668246445498,True
D20000_seed2_alpha_beta_vs_pvs,312,normal,50,817,0.101498,580,3,0.005172413793103448,True
D20000_seed2_alpha_beta_vs_pvs,314,normal,50,546,0.059824,386,1,0.0025906735751295338,True
D20000_seed2_alpha_beta_vs_pvs,316,normal,59,510,0.05336,362,0,0.0,False
D20000_seed2_alpha_beta_vs_pvs,318,normal,59,464,0.045817,322,0,0.0,False
D20000_seed2_alpha_beta_vs_pvs,320,normal,64,286,0.027005,203,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,2,normal,12,1217,0.103241,840,6,0.007142857142857143,True
D20000_seed2_beam_negamax_vs_pvs,4,normal,33,2379,0.204853,1565,24,0.015335463258785943,True
D20000_seed2_beam_negamax_vs_pvs,6,normal,33,2358,0.201888,1544,24,0.015544041450777202,True
D20000_seed2_beam_negamax_vs_pvs,8,normal,10,1238,0.124538,910,11,0.012087912087912088,True
D20000_seed2_beam_negamax_vs_pvs,10,normal,32,1021,0.137968,738,1,0.0013550135501355014,True
D20000_seed2_beam_negamax_vs_pvs,12,normal,37,980,0.139819,683,7,0.010248901903367497,True
D20000_seed2_beam_negamax_vs_pvs,14,normal,49,2919,0.39054,1916,31,0.016179540709812108,True
D20000_seed2_beam_negamax_vs_pvs,16,normal,26,1903,0.173398,1222,19,0.015548281505728314,True
D20000_seed2_beam_negamax_vs_pvs,18,normal,37,1809,0.164112,1210,15,0.012396694214876033,True
D20000_seed2_beam_negamax_vs_pvs,20,normal,40,2548,0.219866,1619,19,0.01173563928350834,True
D20000_seed2_beam_negamax_vs_pvs,22,normal,37,1429,0.128915,941,6,0.006376195536663124,True
D20000_seed2_beam_negamax_vs_pvs,24,normal,37,1126,0.101323,760,3,0.003947368421052632,True
D20000_seed2_beam_negamax_vs_pvs,26,normal,48,1409,0.119481,904,10,0.011061946902654867,True
D20000_seed2_beam_negamax_vs_pvs,28,normal,33,1615,0.140983,1071,6,0.0056022408963585435,True
D20000_seed2_beam_negamax_vs_pvs,30,normal,33,1622,0.137537,1074,6,0.00558659217877095,True
D20000_seed2_beam_negamax_vs_pvs,32,normal,37,1882,0.163926,1227,15,0.012224938875305624,True
D20000_seed2_beam_negamax_vs_pvs,34,normal,19,1848,0.216002,1205,15,0.012448132780082987,True
D20000_seed2_beam_negamax_vs_pvs,36,normal,33,1558,0.202291,1029,6,0.0058309037900874635,True
D20000_seed2_beam_negamax_vs_pvs,38,normal,8,1122,0.150044,745,2,0.0026845637583892616,True
D20000_seed2_beam_negamax_vs_pvs,40,normal,31,1611,0.167151,1058,30,0.02835538752362949,True
D20000_seed2_beam_negamax_vs_pvs,42,normal,38,1654,0.166821,1090,30,0.027522935779816515,True
D20000_seed2_beam_negamax_vs_pvs,44,normal,38,1644,0.163358,1080,30,0.027777777777777776,True
D20000_seed2_beam_negamax_vs_pvs,46,normal,47,1874,0.183751,1194,16,0.01340033500837521,True
D20000_seed2_beam_negamax_vs_pvs,48,normal,39,1708,0.166037,1090,17,0.015596330275229359,True
D20000_seed2_beam_negamax_vs_pvs,50,normal,32,1002,0.104392,714,15,0.02100840336134454,True
D20000_seed2_beam_negamax_vs_pvs,52,normal,21,1000,0.102069,694,9,0.012968299711815562,True
D20000_seed2_beam_negamax_vs_pvs,54,normal,20,1372,0.125958,832,10,0.01201923076923077,True
D20000_seed2_beam_negamax_vs_pvs,56,normal,35,1175,0.12479,818,7,0.008557457212713936,True
D20000_seed2_beam_negamax_vs_pvs,58,normal,38,998,0.108654,686,3,0.004373177842565598,True
D20000_seed2_beam_negamax_vs_pvs,60,normal,31,948,0.094521,571,7,0.012259194395796848,True
D20000_seed2_beam_negamax_vs_pvs,62,normal,19,1093,0.110329,686,9,0.013119533527696793,True
D20000_seed2_beam_negamax_vs_pvs,64,normal,40,1102,0.111726,695,9,0.012949640287769784,True
D20000_seed2_beam_negamax_vs_pvs,66,normal,40,1101,0.116043,695,8,0.011510791366906475,True
D20000_seed2_beam_negamax_vs_pvs,68,normal,40,1028,0.10774,645,3,0.004651162790697674,True
D20000_seed2_beam_negamax_vs_pvs,70,normal,39,584,0.06807,386,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,72,normal,30,592,0.068439,390,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,74,normal,30,592,0.06823,390,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,76,normal,30,592,0.068523,390,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,78,normal,39,584,0.068108,386,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,80,normal,29,841,0.085723,494,2,0.004048582995951417,True
D20000_seed2_beam_negamax_vs_pvs,82,normal,17,973,0.099782,585,7,0.011965811965811967,True
D20000_seed2_beam_negamax_vs_pvs,84,normal,16,1049,0.110631,639,9,0.014084507042253521,True
D20000_seed2_beam_negamax_vs_pvs,86,normal,16,1053,0.109985,642,10,0.01557632398753894,True
D20000_seed2_beam_negamax_vs_pvs,88,normal,15,899,0.089842,529,4,0.007561436672967864,True
D20000_seed2_beam_negamax_vs_pvs,90,normal,14,868,0.086653,503,3,0.005964214711729622,True
D20000_seed2_beam_negamax_vs_pvs,92,normal,14,811,0.080569,469,2,0.0042643923240938165,True
D20000_seed2_beam_negamax_vs_pvs,94,normal,13,517,0.059139,334,1,0.0029940119760479044,True
D20000_seed2_beam_negamax_vs_pvs,96,normal,12,858,0.085097,501,5,0.00998003992015968,True
D20000_seed2_beam_negamax_vs_pvs,98,normal,12,858,0.085243,501,5,0.00998003992015968,True
D20000_seed2_beam_negamax_vs_pvs,100,normal,12,858,0.087419,501,5,0.00998003992015968,True
D20000_seed2_beam_negamax_vs_pvs,102,normal,12,859,0.085196,502,5,0.0099601593625498,True
D20000_seed2_beam_negamax_vs_pvs,104,normal,12,1079,0.110525,672,9,0.013392857142857142,True
D20000_seed2_beam_negamax_vs_pvs,106,normal,11,1195,0.1182,775,5,0.0064516129032258064,True
D20000_seed2_beam_negamax_vs_pvs,108,normal,11,1196,0.120234,775,6,0.007741935483870968,True
D20000_seed2_beam_negamax_vs_pvs,110,normal,11,1196,0.121217,775,6,0.007741935483870968,True
D20000_seed2_beam_negamax_vs_pvs,112,normal,11,1198,0.119303,777,6,0.007722007722007722,True
D20000_seed2_beam_negamax_vs_pvs,114,normal,11,834,0.093607,593,3,0.00505902192242833,True
D20000_seed2_beam_negamax_vs_pvs,116,normal,10,797,0.093123,556,3,0.00539568345323741,True
D20000_seed2_beam_negamax_vs_pvs,118,caution,9,676,0.079139,452,3,0.00663716814159292,True
D20000_seed2_beam_negamax_vs_pvs,120,caution,8,502,0.057421,314,2,0.006369426751592357,True
D20000_seed2_beam_negamax_vs_pvs,122,caution,7,331,0.038025,194,1,0.005154639175257732,True
D20000_seed2_beam_negamax_vs_pvs,124,caution,6,248,0.039448,131,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,126,caution,6,224,0.036692,114,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,128,danger,5,167,0.028405,75,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,130,normal,29,475,0.08374,226,1,0.004424778761061947,True
D20000_seed2_beam_negamax_vs_pvs,132,normal,7,284,0.041388,164,3,0.018292682926829267,True
D20000_seed2_beam_negamax_vs_pvs,134,normal,7,663,0.082929,436,9,0.020642201834862386,True
D20000_seed2_beam_negamax_vs_pvs,136,normal,30,675,0.084843,431,13,0.030162412993039442,True
D20000_seed2_beam_negamax_vs_pvs,138,normal,53,865,0.112472,543,11,0.020257826887661142,True
D20000_seed2_beam_negamax_vs_pvs,140,normal,55,850,0.107949,539,11,0.02040816326530612,True
D20000_seed2_beam_negamax_vs_pvs,142,normal,55,450,0.05174,270,3,0.011111111111111112,True
D20000_seed2_beam_negamax_vs_pvs,144,normal,60,189,0.016668,101,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,146,normal,56,154,0.011536,91,0,0.0,False
D20000_seed2_beam_negamax_vs_pvs,148,normal,59,69,0.004057,42,0,0.0,False
D20000_seed2_pvs_vs_greedy,1,normal,2892,1313,0.117068,909,2,0.0022002200220022,True
D20000_seed2_pvs_vs_greedy,3,normal,11,1074,0.093556,761,1,0.001314060446780552,True
D20000_seed2_pvs_vs_greedy,5,normal,10,1150,0.095207,769,2,0.002600780234070221,True
D20000_seed2_pvs_vs_greedy,7,normal,21,1526,0.144018,1103,4,0.003626473254759746,True
D20000_seed2_pvs_vs_greedy,9,normal,21,1059,0.11635,767,3,0.003911342894393742,True
D20000_seed2_pvs_vs_greedy,11,normal,21,888,0.099598,630,0,0.0,False
D20000_seed2_pvs_vs_greedy,13,normal,37,827,0.08789,588,1,0.0017006802721088435,True
D20000_seed2_pvs_vs_greedy,15,normal,49,948,0.102664,680,1,0.0014705882352941176,True
D20000_seed2_pvs_vs_greedy,17,normal,28,1206,0.129211,793,8,0.01008827238335435,True
D20000_seed2_pvs_vs_greedy,19,normal,37,1250,0.129917,824,8,0.009708737864077669,True
D20000_seed2_pvs_vs_greedy,21,normal,39,935,0.144685,668,4,0.005988023952095809,True
D20000_seed2_pvs_vs_greedy,23,normal,39,1053,0.162576,660,3,0.004545454545454545,True
D20000_seed2_pvs_vs_greedy,25,normal,32,739,0.144163,519,3,0.005780346820809248,True
D20000_seed2_pvs_vs_greedy,27,normal,49,1296,0.215415,863,6,0.006952491309385863,True
D20000_seed2_pvs_vs_greedy,29,normal,26,1045,0.179854,662,3,0.004531722054380665,True
D20000_seed2_pvs_vs_greedy,31,normal,37,1392,0.188495,838,8,0.00954653937947494,True
D20000_seed2_pvs_vs_greedy,33,normal,40,1100,0.15422,702,4,0.005698005698005698,True
D20000_seed2_pvs_vs_greedy,35,normal,33,895,0.129405,596,2,0.003355704697986577,True
