profile,position_id,ply,beam_width,ordering_call_count,mean_top_score_gap_at_ply
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,6,1,25,1062.2962962962963
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,6,2,2,1062.2962962962963
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,7,1,22,171921.43103448275
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,7,2,7,171921.43103448275
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,0,6,1,571.0
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,1,4,6,558.3333333333334
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,2,2,18,661.1944444444445
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,3,1,32,674.109375
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,4,1,32,874.640625
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,5,1,32,1246.203125
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,6,1,30,738.28125
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,6,2,2,738.28125
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,7,1,28,766.0
gap_responsive,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,7,2,6,766.0
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,0,6,1,1000200.0
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,1,1,1,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,1,4,5,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,2,1,1,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,2,2,4,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,3,1,8,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,4,1,7,143505.5
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,5,1,7,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,6,1,6,167105.75
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,7,1,6,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,0,2,1,986891.0
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,1,4,1,1000200.0
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,2,1,1,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,2,2,3,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,3,1,3,333700.5
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,4,1,3,inf
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,5,1,2,435.75
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,6,1,2,386.25
gap_responsive,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,7,1,2,500381.5
