agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_time_sec,end_id,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,timed_out,turn,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
alpha_beta,0,,{},12,0.20291491015814245,0.03431526222266257,early,12,alpha_beta_d6_b12,798,6,6,6,adaptive_disabled,False,6,0.9950905421283096,35,0.6895045039709657,2862,1686,0.0003803749568760395,3873,0,23885,0.00010891747660934925,seed0_early_t0,fixed,19957,0,0.22439216426573694,0.06507416465319693,5000,0,0.0,normal,1686,1.0,0.015630416804924607,-597.0,0,1→35,12,,tuning,1,False,0,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.0875671033281833,0.020032620755955577,middle,2,alpha_beta_d6_b12,338,6,6,6,adaptive_disabled,False,6,0.29124858300201595,63,0.16149191255681217,856,2,5.250098183751106e-06,1356,0,9873,5.908380262553692e-05,seed0_middle_t27,fixed,8509,0,0.10850807628594339,0.021145969163626432,2,0,0.0,critical,2,1.0,3.8291094824671745e-05,-797.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.22133985324762762,0.026842257473617792,late,12,alpha_beta_d6_b12,926,6,6,6,adaptive_disabled,False,6,0.5649679168127477,28,0.2713856641203165,1133,23,1.4290912076830864e-05,2867,0,27064,3.7791673094034195e-05,seed0_late_t49,fixed,24170,0,0.2501053302548826,0.04318104777485132,78,0,0.0,normal,23,1.0,0.00024379207752645016,999995.0,0,11→28,12,,tuning,11,False,49,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.11290596425533295,0.0166747544426471,few_legal,2,alpha_beta_d6_b12,383,6,6,6,adaptive_disabled,False,6,0.7596589168533683,32,0.5737534232903272,2165,2,6.00004568696022e-06,2768,0,12170,0.00017929170280694962,seed0_few_legal_t6,fixed,9370,0,0.1312824555207044,0.05437578819692135,2,0,0.0,critical,2,1.0,6.195809692144394e-05,-619.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.15825121058151126,0.025835452834144235,early_pruning,2,alpha_beta_d6_b12,524,6,6,6,adaptive_disabled,False,6,1.0002990840002894,66,0.7408599478658289,2233,26,1.7999904230237007e-05,3081,0,16191,8.408422581851482e-05,seed0_early_pruning_t17,fixed,13028,0,0.18712109420448542,0.07197620789520442,44,0,0.0,normal,26,0.16666666666666666,0.00023974990472197533,-807.5,0,28→66,12,,tuning,28,True,17,False,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.21031183167360723,0.03250383958220482,early,3,alpha_beta_d6_b12,815,6,6,6,adaptive_disabled,False,6,1.0002139587886631,35,0.6793982214294374,2425,1678,0.0009384159930050373,3446,0,22911,0.00016099982894957066,seed1_early_t0,fixed,19292,0,0.22839343245141208,0.0731191800441593,5000,0,0.0,normal,1678,0.25,0.018203709041699767,-758.5,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.26960240630432963,0.03449935303069651,middle,8,alpha_beta_d6_b12,1209,6,6,6,adaptive_disabled,False,6,1.0001109580043703,20,0.6316066803410649,2805,37,3.991695120930672e-05,4324,0,32323,7.345806807279587e-05,seed1_middle_t120,fixed,27767,0,0.3068039349745959,0.06095046759583056,90,0,0.0,normal,37,0.6666666666666666,0.0006365000735968351,-648.5,1,9→20,12,,tuning,9,True,120,False,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.0037510839756578207,0.0013101259246468544,late,3,alpha_beta_d6_b12,14,6,6,6,adaptive_disabled,False,6,0.02074962481856346,63,0.013763082213699818,35,3,1.1415919288992882e-05,66,0,344,0.0001212097704410553,seed1_late_t236,fixed,263,0,0.005079833324998617,0.001678917557001114,4,0,0.0,danger,3,1.0,9.51660331338644e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.18230028031393886,0.02681849547661841,few_legal,0,alpha_beta_d6_b12,812,6,6,6,adaptive_disabled,False,6,1.0003363750874996,2,0.7227831718046218,3064,2,6.624963134527206e-06,4129,0,21123,0.000199625501409173,seed1_few_legal_t121,fixed,16838,0,0.21210103388875723,0.06520229415036738,4,0,0.0,critical,2,0.0,4.362477920949459e-05,-1296.0,1,20→2,2,,tuning,20,True,121,True,alpha_beta_d6_b12,True,True,,
alpha_beta,0,,{},12,0.16388406953774393,0.02559312665835023,early_pruning,1,alpha_beta_d6_b12,615,6,6,6,adaptive_disabled,False,6,1.0000907080247998,63,0.756058658240363,2253,29,1.687486656010151e-05,3091,0,16847,4.799920134246349e-05,seed1_early_pruning_t75,fixed,13596,0,0.19231535657308996,0.051120194140821695,66,0,0.0,normal,29,0.08333333333333333,0.0005316250026226044,-999996.0,1,2→63,12,,tuning,2,True,75,False,alpha_beta_d6_b12,True,True,,
