dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
350,1,ば,2,3,5,0.005714,0.008571,0.007143
350,1,ぱ,2,1,3,0.005714,0.002857,0.004286
350,1,ひ,11,1,12,0.031429,0.002857,0.017143
350,1,び,1,3,4,0.002857,0.008571,0.005714
350,1,ふ,6,0,6,0.017143,0.000000,0.008571
350,1,ぶ,3,0,3,0.008571,0.000000,0.004286
350,1,ぷ,2,2,4,0.005714,0.005714,0.005714
350,1,へ,2,0,2,0.005714,0.000000,0.002857
350,1,べ,2,0,2,0.005714,0.000000,0.002857
350,1,ぺ,1,0,1,0.002857,0.000000,0.001429
350,1,ほ,11,0,11,0.031429,0.000000,0.015714
350,1,ぼ,3,0,3,0.008571,0.000000,0.004286
350,1,ま,6,1,7,0.017143,0.002857,0.010000
350,1,み,4,5,9,0.011429,0.014286,0.012857
350,1,む,5,4,9,0.014286,0.011429,0.012857
350,1,め,5,3,8,0.014286,0.008571,0.011429
350,1,も,8,4,12,0.022857,0.011429,0.017143
350,1,や,2,5,7,0.005714,0.014286,0.010000
350,1,ゆ,4,1,5,0.011429,0.002857,0.007143
350,1,よ,5,10,15,0.014286,0.028571,0.021429
350,1,ら,3,2,5,0.008571,0.005714,0.007143
350,1,り,6,9,15,0.017143,0.025714,0.021429
350,1,る,0,25,25,0.000000,0.071429,0.035714
350,1,れ,4,2,6,0.011429,0.005714,0.008571
350,1,ろ,1,2,3,0.002857,0.005714,0.004286
350,1,わ,4,0,4,0.011429,0.000000,0.005714
350,1,ん,0,36,36,0.000000,0.102857,0.051429
350,2,あ,7,7,14,0.020000,0.020000,0.020000
350,2,い,22,29,51,0.062857,0.082857,0.072857
350,2,う,4,24,28,0.011429,0.068571,0.040000
350,2,え,3,2,5,0.008571,0.005714,0.007143
350,2,お,11,3,14,0.031429,0.008571,0.020000
350,2,か,19,6,25,0.054286,0.017143,0.035714
350,2,が,5,0,5,0.014286,0.000000,0.007143
350,2,き,12,16,28,0.034286,0.045714,0.040000
350,2,ぎ,1,3,4,0.002857,0.008571,0.005714
350,2,く,5,29,34,0.014286,0.082857,0.048571
350,2,ぐ,3,4,7,0.008571,0.011429,0.010000
350,2,け,3,0,3,0.008571,0.000000,0.004286
350,2,げ,7,2,9,0.020000,0.005714,0.012857
350,2,こ,16,3,19,0.045714,0.008571,0.027143
350,2,ご,0,7,7,0.000000,0.020000,0.010000
350,2,さ,3,5,8,0.008571,0.014286,0.011429
350,2,ざ,1,0,1,0.002857,0.000000,0.001429
350,2,し,23,6,29,0.065714,0.017143,0.041429
350,2,じ,16,5,21,0.045714,0.014286,0.030000
350,2,す,6,14,20,0.017143,0.040000,0.028571
350,2,ず,0,1,1,0.000000,0.002857,0.001429
350,2,せ,5,2,7,0.014286,0.005714,0.010000
350,2,ぜ,2,0,2,0.005714,0.000000,0.002857
350,2,そ,3,1,4,0.008571,0.002857,0.005714
350,2,ぞ,3,0,3,0.008571,0.000000,0.004286
350,2,た,5,1,6,0.014286,0.002857,0.008571
350,2,だ,5,0,5,0.014286,0.000000,0.007143
350,2,ち,5,9,14,0.014286,0.025714,0.020000
350,2,つ,2,14,16,0.005714,0.040000,0.022857
350,2,て,10,4,14,0.028571,0.011429,0.020000
350,2,で,6,4,10,0.017143,0.011429,0.014286
350,2,と,8,9,17,0.022857,0.025714,0.024286
350,2,ど,3,4,7,0.008571,0.011429,0.010000
350,2,な,9,5,14,0.025714,0.014286,0.020000
350,2,に,5,1,6,0.014286,0.002857,0.008571
350,2,ね,2,2,4,0.005714,0.005714,0.005714
350,2,の,4,1,5,0.011429,0.002857,0.007143
350,2,は,8,1,9,0.022857,0.002857,0.012857
350,2,ば,2,5,7,0.005714,0.014286,0.010000
350,2,ぱ,4,0,4,0.011429,0.000000,0.005714
350,2,ひ,8,1,9,0.022857,0.002857,0.012857
350,2,び,5,1,6,0.014286,0.002857,0.008571
350,2,ぴ,2,0,2,0.005714,0.000000,0.002857
350,2,ふ,6,2,8,0.017143,0.005714,0.011429
350,2,ぶ,4,3,7,0.011429,0.008571,0.010000
350,2,ぷ,5,0,5,0.014286,0.000000,0.007143
350,2,へ,1,0,1,0.002857,0.000000,0.001429
350,2,べ,2,0,2,0.005714,0.000000,0.002857
350,2,ほ,6,0,6,0.017143,0.000000,0.008571
350,2,ぼ,7,1,8,0.020000,0.002857,0.011429
350,2,ぽ,2,0,2,0.005714,0.000000,0.002857
350,2,ま,13,2,15,0.037143,0.005714,0.021429
350,2,み,2,1,3,0.005714,0.002857,0.004286
350,2,む,1,3,4,0.002857,0.008571,0.005714
350,2,め,3,0,3,0.008571,0.000000,0.004286
350,2,も,1,3,4,0.002857,0.008571,0.005714
350,2,や,4,5,9,0.011429,0.014286,0.012857
350,2,ゆ,1,2,3,0.002857,0.005714,0.004286
350,2,よ,4,5,9,0.011429,0.014286,0.012857
350,2,ら,1,6,7,0.002857,0.017143,0.010000
350,2,り,7,10,17,0.020000,0.028571,0.024286
350,2,る,1,28,29,0.002857,0.080000,0.041429
350,2,れ,5,2,7,0.014286,0.005714,0.010000
350,2,ろ,1,4,5,0.002857,0.011429,0.007143
350,2,わ,0,1,1,0.000000,0.002857,0.001429
350,2,ん,0,41,41,0.000000,0.117143,0.058571
400,0,あ,13,13,26,0.032500,0.032500,0.032500
400,0,い,10,47,57,0.025000,0.117500,0.071250
400,0,う,12,38,50,0.030000,0.095000,0.062500
400,0,え,3,5,8,0.007500,0.012500,0.010000
400,0,お,16,1,17,0.040000,0.002500,0.021250
400,0,か,26,7,33,0.065000,0.017500,0.041250
400,0,が,4,0,4,0.010000,0.000000,0.005000
400,0,き,15,17,32,0.037500,0.042500,0.040000
400,0,ぎ,4,2,6,0.010000,0.005000,0.007500
400,0,く,6,21,27,0.015000,0.052500,0.033750
400,0,ぐ,1,2,3,0.002500,0.005000,0.003750
400,0,け,8,4,12,0.020000,0.010000,0.015000
400,0,げ,3,1,4,0.007500,0.002500,0.005000
400,0,こ,14,3,17,0.035000,0.007500,0.021250
400,0,ご,4,2,6,0.010000,0.005000,0.007500
400,0,さ,15,3,18,0.037500,0.007500,0.022500
400,0,ざ,2,1,3,0.005000,0.002500,0.003750
400,0,し,21,8,29,0.052500,0.020000,0.036250
400,0,じ,12,6,18,0.030000,0.015000,0.022500
400,0,す,7,12,19,0.017500,0.030000,0.023750
400,0,ず,1,4,5,0.002500,0.010000,0.006250
400,0,せ,10,0,10,0.025000,0.000000,0.012500
400,0,そ,8,2,10,0.020000,0.005000,0.012500
